Selection,View,Channel,begin_time,end_time,Low Freq (Hz),High Freq (Hz),Center Time (s),Delta Freq (Hz),Delta Time (s),Peak Freq (Hz),Peak Power (dB),Begin Clock Time,Begin Date,Begin Date Time,Begin Hour,End Clock Time,ManateeVocal,SNR,Type of call,NLP,>20kHz,Subharmonic,Sideband,Deterministic Chaos,Biphonal,Frequency Jump,Comments,Tonal,Type,No. harm,Notes,filename,StartMicInWater,EndMicInWater,filepath,>22kHz,MANATEE,label,call_length
160,Spectrogram 1,1,2241.248,2245.473,4341.4,15574.3,2245.5170000000003,11232.9,0.17300000000000001,8250.0,39.9,2245.473,,2245.473,0.0,2245.646,Y,H,,,,,,,,,screech?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,N,,0,4.224999999999909
161,Spectrogram 1,1,2245.646,2278.911,1718.5,5048.2,2278.979,3329.7,0.242,1781.2,43.3,2278.911,,2278.911,0.0,2279.153,Y,H,,,,,,,,,boat?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,N,,0,33.26499999999987
162,Spectrogram 1,1,2279.153,2297.559,3007.4,7411.2,2297.712,4403.8,0.23,7406.2,43.6,2297.5589999999997,,2297.5589999999997,0.0,2297.7889999999998,Y,M,,,,,,,,,squeak or trill?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,18.406000000000404
163,Spectrogram 1,1,2297.789,2306.932,4666.9,15980.6,2307.0589999999997,11313.7,0.276,12187.5,51.7,2306.9320000000002,,2306.9320000000002,0.0,2307.208,Y,L,,,,,,,,,dolphin or manatee?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,9.142999999999574
164,Spectrogram 1,1,2307.208,2320.813,2141.4,23941.4,2320.944,21800.0,0.306,2156.2,52.1,2320.813,,2320.813,0.0,2321.119,Y,H,,y-bi,,,,,,,squeak-nonlinear,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,13.605000000000018
165,Spectrogram 1,1,2321.119,2331.148,5316.5,12607.6,2331.192,7291.1,0.157,8531.2,41.5,2331.1479999999997,,2331.1479999999997,0.0,2331.305,Y,L,,,,,,,,,manatee?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,10.028999999999996
166,Spectrogram 1,1,2331.305,2336.21,3141.4,12541.4,2336.331,9400.0,0.168,5812.5,40.5,2336.21,,2336.21,0.0,2336.3779999999997,Y,L,,,,,,,,,manatee?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,4.9050000000002
167,Spectrogram 1,1,2336.378,2336.644,2734.2,18075.9,2336.731,15341.7,0.25,8437.5,52.5,2336.644,,2336.644,0.0,2336.894,Y,H,,,,,,,,,screech?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,0.26599999999962165
168,Spectrogram 1,1,2336.894,2339.386,1523.9,16557.0,2339.592,15033.1,0.239,5437.5,57.2,2339.386,,2339.386,0.0,2339.625,Y,L,,,,,,,,,Screech?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,2.492000000000189
169,Spectrogram 1,1,2339.625,2345.125,341.4,13941.4,2345.144,13600.0,0.046,468.8,52.0,2345.125,,2345.125,0.0,2345.1710000000003,U,,,,,,,,,,manatee?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,5.5
170,Spectrogram 1,1,2345.171,2378.847,3493.7,8841.4,2378.923,5347.7,0.152,4500.0,36.3,2378.847,,2378.847,0.0,2378.999,Y,L,,,,,,,,,screech?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,33.676000000000386
171,Spectrogram 1,1,2378.999,2388.131,1541.4,17178.4,2388.157,15637.0,0.23399999999999999,3093.8,43.4,2388.131,,2388.131,0.0,2388.365,Y,L,,,,,,,,,screech?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,9.132000000000062
172,Spectrogram 1,1,2388.365,2409.807,2262.7,22768.8,2409.928,20506.1,0.24600000000000002,10406.2,38.4,2409.8070000000002,,2409.8070000000002,0.0,2410.053,Y,M,,,,,,,,,squeak or screech?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,21.442000000000007
173,Spectrogram 1,1,2410.053,2415.435,1272.8,28850.0,2415.467,27577.2,0.218,1593.8,61.1,2415.435,,2415.435,0.0,2415.653,Y,H,,,,,,,,,screech?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,5.382000000000062
174,Spectrogram 1,1,2415.653,2418.833,1414.2,20810.1,2418.9120000000003,19395.9,0.193,10968.8,57.1,2418.833,,2418.833,0.0,2419.026,Y,H,,,,,,,,,screech?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,3.180000000000291
175,Spectrogram 1,1,2419.026,2424.891,1555.6,28284.3,2424.96,26728.7,0.16699999999999998,3187.5,50.9,2424.891,,2424.891,0.0,2425.058,Y,H,,,,,,,,,screech?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,5.8650000000002365
176,Spectrogram 1,1,2425.058,2427.125,1414.2,4101.2,2427.157,2687.0,0.069,2062.5,39.1,2427.125,,2427.125,0.0,2427.194,U,,,,,,,,,,manatee?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,2.0670000000000073
177,Spectrogram 1,1,2427.194,2446.159,1608.9,33697.5,2446.189,32088.6,0.174,12468.8,53.2,2446.159,,2446.159,0.0,2446.333,Y,H,,y-bi?,,,,,,,squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,18.965000000000146
178,Spectrogram 1,1,2446.333,2457.549,1838.5,29274.2,2457.696,27435.7,0.264,10875.0,44.8,2457.549,,2457.549,0.0,2457.813,Y,H,,,,,,,,,screech?-non-linear,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,N,,0,11.215999999999894
179,Spectrogram 1,1,2457.813,2459.081,2341.4,17960.5,2459.2,15619.1,0.256,9468.8,45.1,2459.081,,2459.081,0.0,2459.337,Y,H,,,,,,,,,squeak/trill,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,N,,0,1.268000000000029
180,Spectrogram 1,1,2459.337,2463.497,1555.6,32244.1,2463.613,30688.5,0.244,2812.5,41.1,2463.4970000000003,,2463.4970000000003,0.0,2463.741,Y,L,,,,,,,,,screech?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,4.1599999999998545
181,Spectrogram 1,1,2463.741,2479.458,1414.2,19443.0,2479.544,18028.8,0.183,2437.5,45.3,2479.458,,2479.458,0.0,2479.641,Y,H,,y=bi,,,,,,,squeak?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,N,,0,15.717000000000098
182,Spectrogram 1,1,2479.641,2491.207,1000.0,25400.0,2491.275,24400.0,0.168,3468.8,54.3,2491.2070000000003,,2491.2070000000003,0.0,2491.375,Y,H,,y?-bi,,,,,,,squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,11.565999999999804
183,Spectrogram 1,1,2491.375,2499.866,1800.0,5924.1,2500.035,4124.1,0.218,3843.8,41.9,2499.866,,2499.866,0.0,2500.084,Y,L,,,,,,,,,manatee?-rubbing or boat?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,8.490999999999985
184,Spectrogram 1,1,2500.084,2519.592,1400.0,23400.0,2519.6,22000.0,0.266,5343.8,61.6,2519.592,,2519.592,0.0,2519.8579999999997,Y,H,,n?,,,,,,,squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,N,,0,19.508000000000266
185,Spectrogram 1,1,2519.858,2531.913,1600.0,30289.2,2532.011,28689.2,0.266,8343.8,52.3,2531.913,,2531.913,0.0,2532.179,Y,H,,y?,,,,,,,squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,12.054999999999836
186,Spectrogram 1,1,2532.179,2539.617,1800.0,30933.7,2539.736,29133.7,0.271,7875.0,47.9,2539.617,,2539.617,0.0,2539.888,Y,H,,n?,,,,,,,squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,7.438000000000102
187,Spectrogram 1,1,2539.888,2557.098,2000.0,37483.6,2557.339,35483.6,0.433,3656.2,63.6,2557.098,,2557.098,0.0,2557.531,Y,H,,n?,,,,,,,squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,17.210000000000036
188,Spectrogram 1,1,2557.531,2564.994,1600.0,14278.5,2565.005,12678.5,0.085,3000.0,51.6,2564.994,,2564.994,0.0,2565.0789999999997,Y,M,,,,,,,,,manatee?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,7.463000000000193
189,Spectrogram 1,1,2565.079,2565.556,1600.0,44962.0,2565.749,43362.0,0.342,6937.5,58.2,2565.556,,2565.556,0.0,2565.8979999999997,Y,H,,y?-bi?,,,,,,,squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,0.47699999999986176
190,Spectrogram 1,1,2565.898,2587.358,2262.7,30933.7,2587.5229999999997,28671.0,0.281,4500.0,44.9,2587.3579999999997,,2587.3579999999997,0.0,2587.639,Y,H,,y?,,,,,,,squeak/trill,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,21.460000000000036
191,Spectrogram 1,1,2587.639,2617.407,4843.2,12727.9,2617.5229999999997,7884.7,0.182,8156.2,39.5,2617.407,,2617.407,0.0,2617.589,N,L,BB,,,,,,,,manatee?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,29.76800000000003
192,Spectrogram 1,1,2617.5891009760003,2624.105,1414.2,5656.9,2625.256,4242.7,2.397,3468.8,59.8,2624.105,,2624.105,0.0,2626.502,U,,,,,,,,,,manatee?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,6.5158990239997365
194,Spectrogram 1,1,2626.502,2643.098,2687.0,16970.6,2643.112,14283.6,0.131,11531.2,41.9,2643.098,,2643.098,0.0,2643.2290000000003,Y,L,,,,,,,,,manatee?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,16.596000000000004
195,Spectrogram 1,1,2643.229,2663.076,3394.1,28991.4,2663.091,25597.3,0.32899999999999996,3468.8,56.3,2663.0759999999996,,2663.0759999999996,0.0,2663.405,Y,H,,,,,,,,,squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,19.847000000000207
196,Spectrogram 1,1,2663.405,2676.26,7800.0,19200.0,2676.323,11400.0,0.15,12750.0,33.9,2676.26,,2676.26,0.0,2676.41,Y,L,,,,,,,,,manatee?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,12.855000000000018
197,Spectrogram 1,1,2676.41,2695.709,4300.0,32007.8,2695.947,27707.8,0.406,7125.0,48.3,2695.7090000000003,,2695.7090000000003,0.0,2696.115,Y,H,,,,,,,,,squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,19.298999999999978
198,Spectrogram 1,1,2696.115,2714.455,3400.0,19600.0,2714.7329999999997,16200.0,0.341,3468.8,46.8,2714.455,,2714.455,0.0,2714.796,Y,H,,,,,,,,,squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,18.340000000000146
199,Spectrogram 1,1,2714.796,2819.235,3800.0,29200.0,2819.357,25400.0,0.321,3937.5,55.9,2819.235,,2819.235,0.0,2819.5559999999996,Y,M,,,,,,,,,squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,104.4390000000003
200,Spectrogram 1,1,2819.556,2902.157,5600.0,13800.0,2902.2509999999997,8200.0,0.29100000000000004,10406.2,38.8,2902.157,,2902.157,0.0,2902.448,Y,L,,,,,,,,,dolphin or manatee?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,82.60100000000011
201,Spectrogram 1,1,2902.448,2910.039,2000.0,7000.0,2910.384,5000.0,0.441,2718.8,43.7,2910.039,,2910.039,0.0,2910.48,Y,L,,,,,,,,,rubbing or chewing,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,7.591000000000349
202,Spectrogram 1,1,2910.48,2911.298,0.0,7400.0,2912.488,7400.0,2.4019999999999997,93.8,82.6,2911.298,,2911.298,0.0,2913.7,,,,,,,,,,,chewing?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,0.8179999999997563
204,Spectrogram 1,1,2913.7,2920.471,0.0,7948.2,2923.587,7948.2,6.24,93.8,82.9,2920.4709999999995,,2920.4709999999995,0.0,2926.711,,,,,,,,,,,chewing?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,6.7710000000001855
206,Spectrogram 1,1,2926.711,2968.16,2000.0,19400.0,2968.288,17400.0,0.185,13406.2,41.9,2968.16,,2968.16,0.0,2968.345,Y,H,,,,,,,,,squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,N,,0,41.44900000000007
207,Spectrogram 1,1,2968.345,3083.029,4800.0,22000.0,3083.176,17200.0,0.231,7312.5,48.6,3083.0290000000005,,3083.0290000000005,0.0,3083.26,Y,L,,,,,,,,,manatee?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,114.6840000000002
208,Spectrogram 1,1,3083.26,3099.792,2400.0,29800.0,3099.909,27400.0,0.28800000000000003,4500.0,42.2,3099.792,,3099.792,0.0,3100.08,Y,M,,,,,,,,,squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,16.531999999999698
209,Spectrogram 1,1,3100.08,3125.489,2200.0,22985.4,3125.611,20785.4,0.317,2906.2,62.0,3125.489,,3125.489,0.0,3125.8059999999996,Y,L,,,,,,,,,squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,25.409000000000106
210,Spectrogram 1,1,3125.806,3133.271,2400.0,17400.0,3133.4640000000004,15000.0,0.228,10875.0,41.8,3133.2709999999997,,3133.2709999999997,0.0,3133.4990000000003,Y,L,,,,,,,,,squeak pr screech,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,7.4650000000001455
211,Spectrogram 1,1,3133.499,3149.225,1500.0,15896.5,3149.571,14396.5,0.46299999999999997,10593.8,52.7,3149.225,,3149.225,0.0,3149.688,Y,H,,,,,,,,,squeak?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,N,,0,15.726000000000113
212,Spectrogram 1,1,3149.688,3155.886,989.9,23415.1,3155.989,22425.2,0.308,11906.2,58.4,3155.886,,3155.886,0.0,3156.1940000000004,Y,H,,,,,,,,,trill? and squeaks,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,N,,0,6.197999999999865
213,Spectrogram 1,1,3156.194,3158.958,1503.7,14607.6,3159.0290000000005,13103.9,0.252,4781.2,39.4,3158.958,,3158.958,0.0,3159.21,U,,,,,,,,,,chewing?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,2.7640000000001237
214,Spectrogram 1,1,3159.21,3161.02,989.9,17394.8,3161.152,16404.9,0.259,2625.0,49.3,3161.02,,3161.02,0.0,3161.2790000000005,Y,H,,,,,,,,,squeak/trill,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,N,,0,1.8099999999999454
215,Spectrogram 1,1,3161.279,3264.445,4666.9,16829.1,3264.4590000000003,12162.2,0.09300000000000001,10312.5,47.5,3264.445,,3264.445,0.0,3264.538,Y,L,,,,,,,,,squeak?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,103.16600000000017
216,Spectrogram 1,1,3264.538,3321.972,4101.2,18243.4,3322.072,14142.2,0.18100000000000002,12656.2,30.2,3321.972,,3321.972,0.0,3322.153,Y,L,,,,,,,,,squeak/whine,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,57.4340000000002
217,Spectrogram 1,1,3322.153,3459.693,4666.9,6788.2,3459.755,2121.3,0.11800000000000001,6375.0,31.4,3459.6929999999998,,3459.6929999999998,0.0,3459.8109999999997,Y,L,,,,,,,,,whine,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,137.54000000000042
218,Spectrogram 1,1,3459.811,3489.759,919.2,50628.8,3489.9390000000003,49709.6,0.369,1125.0,48.7,3489.759,,3489.759,0.0,3490.1279999999997,Y,H,,,,,,,,,trill/screech,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,29.947999999999865
219,Spectrogram 1,1,3490.128,3512.236,1200.0,25992.9,3512.397,24792.9,0.326,3937.5,49.0,3512.236,,3512.236,0.0,3512.562,Y,H,,,,,,,,,trill/screech,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,0,22.10799999999972
220,Spectrogram 1,1,3512.562,3542.793,2545.6,4525.5,3542.9629999999997,1979.9,0.321,4218.8,57.1,3542.7929999999997,,3542.7929999999997,0.0,3543.114,Y,L,,,,,,,,,boat?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,30.231000000000222
221,Spectrogram 1,1,3543.114,3544.597,3959.8,5515.4,3544.637,1555.6,0.095,4687.5,25.9,3544.597,,3544.597,0.0,3544.692,Y,L,,,,,,,,,whine,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,1.4830000000001746
222,Spectrogram 1,1,3544.692,3546.617,5091.2,11455.1,3546.928,6363.9,0.361,8343.8,63.2,3546.617,,3546.617,0.0,3546.978,N,M,BB,,,,,,,,manatee?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,1.925000000000182
223,Spectrogram 1,1,3546.978,3552.254,0.0,31578.1,3558.1440000000002,31578.1,11.802,93.8,84.2,3552.2540000000004,,3552.2540000000004,0.0,3564.0559999999996,,,,,,,,,,,chewing,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,5.27599999999984
224,Spectrogram 1,1,3564.056,3596.644,7495.3,15414.9,3596.704,7919.6,0.09,10500.0,31.3,3596.6440000000002,,3596.6440000000002,0.0,3596.7340000000004,U,,,,,,,,,,dolphin or manatee,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,32.58799999999974
225,Spectrogram 1,1,3596.734,3621.448,5374.0,10748.0,3621.509,5374.0,0.126,5437.5,41.7,3621.448,,3621.448,1.0,3621.574,Y,L,,,,,,,,,squeaks?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,24.713999999999942
226,Spectrogram 1,1,3621.574,3621.728,0.0,37228.0,3623.176,37228.0,2.866,93.8,82.9,3621.728,,3621.728,1.0,3624.594,,,,,,,,,,,CHEWING BOUT,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,0.15399999999999636
227,Spectrogram 1,1,3624.594,3669.003,7212.5,9475.2,3669.3309999999997,2262.7,1.133,7781.2,48.6,3669.0029999999997,,3669.0029999999997,1.0,3670.136,,,,,,,,,,,boat?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,44.409000000000106
228,Spectrogram 1,1,3670.136,3670.867,0.0,31540.4,3671.0559999999996,31540.4,0.387,93.8,82.4,3670.867,,3670.867,1.0,3671.2540000000004,,,,,,,,,,,Chewing,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,0.7310000000002219
229,Spectrogram 1,1,3671.254,3780.137,7778.2,16263.5,3780.187,8485.3,0.145,7781.2,47.7,3780.137,,3780.137,1.0,3780.282,Y,L,,,,,,,,,squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,108.88300000000027
230,Spectrogram 1,1,3780.282,3799.237,4525.5,11879.4,3799.363,7353.9,0.23,5531.2,35.4,3799.237,,3799.237,1.0,3799.467,U,,,,,,,,,,faint squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,18.954999999999927
231,Spectrogram 1,1,3799.467,3821.028,3818.4,19799.0,3821.0690000000004,15980.6,0.095,3937.5,43.4,3821.028,,3821.028,1.0,3821.123,U,,,,,,,,,,manatee squeak?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,21.560999999999694
232,Spectrogram 1,1,3821.123,3827.009,4666.9,10182.3,3827.072,5515.4,0.146,8250.0,30.8,3827.009,,3827.009,1.0,3827.155,Y,L,,,,,,,,,manatee?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,5.885999999999967
233,Spectrogram 1,1,3827.155,3848.184,4949.7,16122.0,3848.283,11172.3,0.203,11156.2,40.3,3848.184,,3848.184,1.0,3848.387,U,,,,,,,,,,squeaks?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,21.028999999999996
234,Spectrogram 1,1,3848.387,3863.653,5939.7,11596.6,3863.7090000000003,5656.9,0.133,9562.5,37.2,3863.653,,3863.653,1.0,3863.7859999999996,U,,,,,,,,,,squeaks?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,15.265999999999622
235,Spectrogram 1,1,3863.786,3892.271,4808.3,9899.5,3892.365,5091.2,0.175,9843.8,32.4,3892.2709999999997,,3892.2709999999997,1.0,3892.446,Y,L,,,,,,,,,squeaks?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,28.485000000000127
236,Spectrogram 1,1,3892.446,3893.194,4242.6,15414.9,3893.36,11172.3,0.191,5437.5,64.2,3893.1940000000004,,3893.1940000000004,1.0,3893.385,Y,L,,,,,,,,,squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,0.7480000000000473
237,Spectrogram 1,1,3893.385,3939.509,4384.1,9333.8,3939.616,4949.7,0.161,6000.0,38.9,3939.509,,3939.509,1.0,3939.67,Y,L,,,,,,,,,manatee?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,46.123999999999796
238,Spectrogram 1,1,3939.67,3945.193,4242.6,8202.4,3945.275,3959.8,0.17,7125.0,47.2,3945.1929999999998,,3945.1929999999998,1.0,3945.363,Y,L,,,,,,,,,squeak?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,5.523000000000138
239,Spectrogram 1,1,3945.363,4074.424,4949.7,11879.4,4074.5570000000002,6929.7,0.205,8531.2,35.6,4074.4240000000004,,4074.4240000000004,1.0,4074.6290000000004,Y,L,,,,,,,,,squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,129.06100000000015
240,Spectrogram 1,1,4074.629,4085.837,3677.0,15980.6,4085.9390000000003,12303.6,0.191,4125.0,45.6,4085.837,,4085.837,1.0,4086.028,Y,M,,,,,,,,,screech?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,11.208000000000084
241,Spectrogram 1,1,4086.028,4090.649,3651.9,10096.4,4090.723,6444.5,0.133,5343.8,53.3,4090.6490000000003,,4090.6490000000003,1.0,4090.782,Y,L,,,,,,,,,screech?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,4.621000000000095
242,Spectrogram 1,1,4090.782,4096.504,7071.1,15132.1,4096.565,8061.0,0.11199999999999999,8718.8,34.8,4096.504,,4096.504,1.0,4096.616,Y,L,,,,,,,,,squeak or screech?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,5.721999999999753
243,Spectrogram 1,1,4096.616,4096.753,6646.8,17677.7,4096.955,11030.9,0.21899999999999997,17062.5,48.6,4096.753,,4096.753,1.0,4096.972,U,,,,,,,,,,squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,0.13699999999971624
244,Spectrogram 1,1,4096.972,4102.13,7100.0,17394.8,4102.355,10294.8,0.27,9281.2,51.6,4102.13,,4102.13,1.0,4102.4,Y,L,,,,,,,,,screech,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,5.1580000000003565
245,Spectrogram 1,1,4102.4,4110.035,3959.8,13318.7,4110.088,9358.9,0.095,11250.0,35.2,4110.035,,4110.035,1.0,4110.13,Y,L,,,,,,,,,screech,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,7.635000000000218
246,Spectrogram 1,1,4110.13,4110.396,1838.5,4525.5,4110.435,2687.0,0.092,3375.0,27.6,4110.396,,4110.396,1.0,4110.488,U,,,,,,,,,,manatee?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,0.26599999999962165
247,Spectrogram 1,1,4110.488,4111.196,3535.5,15556.3,4111.259,12020.8,0.128,5156.2,55.3,4111.196,,4111.196,1.0,4111.3240000000005,Y,L,,,,,,,,,squeak?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,0.7079999999996289
248,Spectrogram 1,1,4111.324,4112.555,4101.2,13533.5,4112.659000000001,9432.3,0.147,8437.5,43.2,4112.555,,4112.555,1.0,4112.702,Y,M,,,,,,,,,screech?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,1.2310000000006767
249,Spectrogram 1,1,4112.702,4116.2,4101.2,15697.8,4116.2429999999995,11596.6,0.128,8718.8,39.0,4116.2,,4116.2,1.0,4116.3279999999995,Y,L,,,,,,,,,squeak?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,3.4979999999995925
250,Spectrogram 1,1,4116.328,4126.318,4525.5,11172.3,4126.333,6646.8,0.08,10593.8,36.0,4126.318,,4126.318,1.0,4126.398,Y,L,,,,,,,,,manatee?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,0,9.989999999999782
