Selection,View,Channel,begin_time,end_time,Low Freq (Hz),Delta Time (s),Delta Freq (Hz),High Freq (Hz),Inband Power (dB FS),Begin Date Time,SNR,NUM HARM,recording_filename,filename,StartMicInWater,EndMicInWater,filepath,label,call_length,split_type
613,Spectrogram 1,1,6501.857932257997,6739.010529763,9726.872,0.1465,12687.225,22414.097,,2012/12/11  5:15:00.0350,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,237.15259750500263,test
20,Spectrogram 1,1,2019.20562,2031.566678,9027.5,0.2571,2049.423,11076.923,-98.57,2012/12/10  15:56:51.5667,3.7,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,0,12.361057999999955,test
431,Spectrogram 1,1,7454.170273333337,7474.49932333333,7795.852,0.1416,7636.753,15432.605,,2012/12/11  2:27:17.1515,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,20.329049999993003,test
374,Spectrogram 1,1,4850.743773333335,4990.594723333335,12117.352,0.1416,1400.0,13517.352,,2012/12/11  1:45:53.2469,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,139.85095,test
472,Spectrogram 1,1,9204.88799333333,9209.491313333332,8832.0,0.246,7634.749,16466.749,,2012/12/11  2:56:12.1435,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,4.603320000001986,test
402,Spectrogram 1,1,6384.307413333336,6391.353428684335,12091.526,0.0902,3844.474,15936.0,,2012/12/11  2:09:14.0056,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,7.046015350999369,test
144,Spectrogram 1,1,3330.078196666665,4926.755885809667,8903.838,0.1847,4205.406,13109.244,,2012/12/10  22:44:51.3177,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,1596.6776891430022,test
200,Spectrogram 1,1,9787.177686666666,9827.910316666668,8646.999,0.2012,3464.823,12111.822,,2012/12/11  0:06:32.4722,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,40.732630000002246,test
333,Spectrogram 1,1,2977.696633333333,3137.989913333331,12117.352,0.1379,1100.0,13217.352,,2012/12/11  1:15:00.6421,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,160.29327999999805,test
22,Spectrogram 1,1,2036.055091,2066.536418644,8917.4,0.1025,4621.062,13538.462,-99.26,2012/12/10  15:57:26.5364,2.0,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,0,30.481327644000203,test
14,Spectrogram 1,1,1145.351341041,1241.555693932,7630.769,0.079,5415.385,13046.154,-90.89,2012/12/10  15:43:41.5557,8.7,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,0,96.20435289099989,test
39,Spectrogram 1,1,6003.758092283,6008.071818,9100.2,0.1102,1484.415,10584.615,-103.76,2012/12/10  17:03:08.0718,1.1,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,0,4.313725717000125,test
368,Spectrogram 1,1,4550.260083333335,4595.416033333335,11217.352,0.0857,4700.0,15917.352,,2012/12/11  1:39:18.0682,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,45.15594999999939,test
214,Spectrogram 1,1,10009.238066666669,10016.038886666664,7444.917,0.2609,6010.408,13455.325,,2012/12/11  0:09:40.6007,,3,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,6.800819999994928,test
103,Spectrogram 1,1,4451.26571,4458.610638169999,9255.605,0.0991,6111.984,15367.589,-100.34,2012/12/10  19:37:06.3441,1.0,1,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,0,7.344928169999548,test
35,Spectrogram 1,1,3967.419211277,4814.453998,9107.692,0.0864,6646.154,15753.846,-95.45,2012/12/10  16:43:14.4540,3.4,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,0,847.0347867229998,test
254,Spectrogram 1,1,10582.382456666666,10611.018946666669,9424.816,0.1118,919.239,10344.055,,2012/12/11  0:19:35.5808,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,28.636490000002595,test
673,Spectrogram 1,1,9799.721194804,9803.336380790002,6977.974,0.2081,23259.912,30237.885,,2012/12/11  6:06:04.3609,,4,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,3.615185986001961,test
521,Spectrogram 1,1,583.5877600000022,611.6669480269993,12648.373,0.1437,3351.627,16000.0,,2012/12/11  3:32:52.6914,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,28.079188026997144,test
489,Spectrogram 1,1,10029.042263333336,10074.173253333334,10102.788,0.2311,4295.674,14398.462,,2012/12/11  3:10:36.8254,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,45.13098999999784,test
458,Spectrogram 1,1,8319.467083333337,8348.397963333337,12091.526,0.1043,1431.891,13523.417,,2012/12/11  2:41:51.0501,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,28.93087999999989,test
356,Spectrogram 1,1,3970.636823333334,3973.276293333336,8717.352,0.2273,2600.0,11317.352,,2012/12/11  1:28:55.9285,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,2.639470000001893,test
597,Spectrogram 1,1,3979.1332699999984,3992.188326864998,10500.536,0.1303,3975.654,14476.19,,2012/12/11  4:29:13.2128,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,13.055056864999642,test
246,Spectrogram 1,1,10469.444876666668,10510.367556666668,8434.867,0.1341,1697.056,10131.923,,2012/12/11  0:17:54.9294,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,40.92267999999967,test
442,Spectrogram 1,1,7683.594163333335,7685.069843333331,8432.248,0.1118,2306.936,10739.184,,2012/12/11  2:30:47.7220,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,1.4756799999959185,test
312,Spectrogram 1,1,1124.4344733333346,1203.381753333335,5017.352,0.0484,19100.0,24117.352,,2012/12/11  0:42:46.0339,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,78.94728000000032,test
187,Spectrogram 1,1,9195.593886666666,9218.662626666668,10762.332,0.3676,3121.076,13883.408,,2012/12/10  23:56:23.2245,,2,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,23.068740000002435,test
188,Spectrogram 1,1,9219.030236666666,9426.913436666666,9255.605,0.134,1183.857,10439.462,,2012/12/10  23:59:51.4753,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,207.88320000000024,test
384,Spectrogram 1,1,5429.386973333334,5437.32809333333,12091.526,0.0857,1352.342,13443.868,,2012/12/11  1:53:19.9803,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,7.941119999995863,test
194,Spectrogram 1,1,9503.071966666666,9517.587376666666,8870.863,0.0728,1293.72,10164.583,,2012/12/11  0:01:22.1492,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,14.515409999999974,test
285,Spectrogram 1,1,785.1361733333324,791.1145633333363,8646.999,0.1453,1767.767,10414.766,,2012/12/11  0:35:53.7667,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,5.978390000003856,test
583,Spectrogram 1,1,3101.146679999998,3150.455049999997,12091.526,0.3913,1988.738,14080.264,,2012/12/11  4:15:11.4795,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,49.30836999999883,test
387,Spectrogram 1,1,5486.669993333337,5529.8831410093335,9545.942,0.0498,6006.058,15552.0,,2012/12/11  1:54:52.5353,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,43.21314767599688,test
145,Spectrogram 1,1,4926.940536666665,5004.534615381668,9208.243,0.0923,2892.597,12100.84,,2012/12/10  22:46:09.0964,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,77.59407871500298,test
227,Spectrogram 1,1,10130.705546666668,10225.712218238668,6030.704,0.2898,7078.54,13109.244,,2012/12/11  0:13:10.2741,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,95.0066715720004,test
90,Spectrogram 1,1,424.81496999999945,430.1294099999996,9150.0,0.0922,11944.17,21094.17,-95.05,2012/12/10  18:29:57.8629,0.3,2,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,0,5.314440000000161,test
540,Spectrogram 1,1,1209.9879900000014,1246.1109599999982,12011.976,0.1453,1431.892,13443.868,,2012/12/11  3:43:27.1355,,3,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,36.12296999999671,test
566,Spectrogram 1,1,2232.812790000004,2298.4371986080005,8000.0,0.1199,7619.048,15619.048,,2012/12/11  4:00:59.4617,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,65.62440860799643,test
373,Spectrogram 1,1,4990.736333333334,4995.559873333332,11717.352,0.3242,1400.0,13117.352,,2012/12/11  1:45:58.2120,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,4.8235399999975925,test
643,Spectrogram 1,1,8815.058323268,9582.270535413998,8246.696,0.316,15436.123,23682.819,,2012/12/11  6:02:23.2950,,4,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,767.2122121459979,test
327,Spectrogram 1,1,2546.6655133333334,2720.4423033333296,8317.352,0.1752,10100.0,18417.352,,2012/12/11  1:08:03.0945,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,173.77678999999625,test
50,Spectrogram 1,1,8174.984216,8178.040471048,8369.231,0.0491,4024.212,12393.443,-100.1,2012/12/10  17:39:18.0405,0.3,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,0,3.056255047999912,test
372,Spectrogram 1,1,4843.536773333333,4850.665513333333,11617.352,0.0783,8200.0,19817.352,,2012/12/11  1:43:33.3177,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,7.128740000000107,test
126,Spectrogram 1,1,5117.45717,5121.36297,9360.445,0.1378,9796.506,19156.951,-96.8,2012/12/10  19:48:09.0965,,3,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,0,3.905800000000454,test
607,Spectrogram 1,1,5522.911169999999,5533.975080000004,6204.862,0.3577,3181.981,9386.843,,2012/12/11  4:54:54.9996,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,11.063910000004398,test
299,Spectrogram 1,1,926.781043333336,932.49485333333,8293.445,0.0745,1767.767,10061.212,,2012/12/11  0:38:15.1470,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,5.713809999993941,test
498,Spectrogram 1,1,10622.036123333331,10624.927061130336,12489.274,0.202,1718.726,14208.0,,2012/12/11  3:19:47.5792,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,2.890937797004881,test
115,Spectrogram 1,1,5009.6792700000005,5079.935445695,8609.865,0.0732,4735.426,13345.291,-100.7,2012/12/10  19:47:27.6689,0.0,2,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,0,70.25617569499991,test
142,Spectrogram 1,1,439.5489966666682,1938.963506666667,9817.052,0.0957,7654.948,17472.0,,2012/12/10  21:55:03.5253,,2,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,1499.4145099999987,test
172,Spectrogram 1,1,8948.452026666666,9047.208938809668,6780.269,0.1307,6934.017,13714.286,,2012/12/10  23:53:31.7708,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,98.7569121430024,test
260,Spectrogram 1,1,10746.551266666664,10760.336626666667,9212.684,0.1043,1202.082,10414.766,,2012/12/11  0:22:04.8985,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,13.785360000003491,test
315,Spectrogram 1,1,1326.4117533333338,1431.967183333334,8817.352,0.0783,4500.0,13317.352,,2012/12/11  0:46:34.6194,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,105.55543000000034,test
381,Spectrogram 1,1,5072.006683333333,5309.490933333334,11917.352,0.0783,1100.0,13017.352,,2012/12/11  1:51:12.1431,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,237.4842500000013,test
183,Spectrogram 1,1,9177.241596666669,9180.324116666668,11838.565,0.111,1614.35,13452.915,,2012/12/10  23:55:44.8859,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,3.0825199999999318,test
578,Spectrogram 1,1,2625.768259999997,2629.368040000001,5648.015,0.1379,1750.09,7398.105,,2012/12/11  4:06:30.3925,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,3.5997800000041025,test
32,Spectrogram 1,1,3937.0898,3945.850808142,8861.538,0.1758,2745.019,11606.557,-102.83,2012/12/10  16:28:45.8508,3.8,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,0,8.76100814199981,test
123,Spectrogram 1,1,5111.128103571,5115.423859999999,9208.243,0.2496,4782.788,13991.031,-100.29,2012/12/10  19:48:03.1574,,2,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,0,4.295756428999084,test
258,Spectrogram 1,1,10636.710386666666,10721.318186666667,11758.269,0.1826,2545.584,14303.853,,2012/12/11  0:21:25.8800,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,84.60780000000159,test
218,Spectrogram 1,1,10034.925786666669,10041.769578381669,3025.21,0.6167,13512.605,16537.815,,2012/12/11  0:10:06.3314,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,0,6.843791715000407,test
270,Spectrogram 1,1,730.317112630335,734.8352474143321,7020.653,0.2335,5075.347,12096.0,,2012/12/11  0:34:57.4874,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,4.518134783997084,test
474,Spectrogram 1,1,9435.813643333337,9438.918245901332,9227.743,0.2157,5364.257,14592.0,,2012/12/11  3:00:01.5704,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,3.104602567995244,test
404,Spectrogram 1,1,6394.182573333332,6549.754403333332,12330.174,0.0894,1670.54,14000.714,,2012/12/11  2:11:52.4066,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,155.57183000000077,test
656,Spectrogram 1,1,9737.942275613996,9739.630307765,4863.436,0.4008,27700.441,32563.877,,2012/12/11  6:05:00.6548,,6,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,1.6880321510052454,test
451,Spectrogram 1,1,8149.373183333337,8151.605343333336,11693.778,0.1416,1750.09,13443.868,,2012/12/11  2:38:34.2575,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,2.232159999999567,test
65,Spectrogram 1,1,9899.819798,9904.429883366,6153.846,0.0627,4923.077,11076.923,-99.86,2012/12/10  18:08:04.4299,2.9,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,0,4.610085365999112,test
487,Spectrogram 1,1,10010.218713333335,10026.407653333335,12091.526,0.2497,1431.891,13523.417,,2012/12/11  3:09:49.0598,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,16.188940000000002,test
325,Spectrogram 1,1,2541.083263333334,2546.3115033333306,11817.352,0.354,2100.0,13917.352,,2012/12/11  1:05:08.9637,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,5.228239999996731,test
572,Spectrogram 1,1,2590.12601,2602.8593699999983,7000.357,0.2422,2863.783,9864.14,,2012/12/11  4:06:03.8839,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,12.733359999998356,test
104,Spectrogram 1,1,4458.709699999999,4507.618460285999,6026.906,0.0925,4735.426,10762.332,-101.23,2012/12/10  19:37:55.3520,0.0,2,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,0,48.90876028599996,test
615,Spectrogram 1,1,6748.452988552002,6831.322969451998,8669.604,0.1619,12687.225,21356.828,,2012/12/11  5:16:32.3475,,3,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,82.86998089999543,test
596,Spectrogram 1,1,3971.40343,3978.84633,12807.472,0.2869,1431.891,14239.363,,2012/12/11  4:28:59.8708,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,7.442900000000463,test
620,Spectrogram 1,1,7195.705783944999,7220.447321626001,5286.344,0.1696,8246.696,13533.04,,2012/12/11  5:23:01.4718,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,0,24.741537681002228,test
425,Spectrogram 1,1,7310.59881333333,7314.727753333333,9148.194,0.082,1272.792,10420.986,,2012/12/11  2:24:37.3799,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,4.128940000002331,test
341,Spectrogram 1,1,3413.908683333335,3415.876253333336,12317.352,0.123,1900.0,14217.352,,2012/12/11  1:19:38.5284,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,0,1.96757000000116,test
