Selection,View,channel,begin_time,end_time,Low Freq (Hz),High Freq (Hz),Delta Time (s),Delta Freq (Hz),Avg Power Density (dB FS/Hz),Agg Entropy (bits),Center Freq (Hz),PFC Max Freq (Hz),PFC Min Freq (Hz),Max Freq (Hz),Annotation,filename,StartMicInWater,EndMicInWater,filepath,label,call_length
28,Spectrogram 1,1,571.2996905,580.6112051,2831.461,3775.281,0.2059,943.82,-54.14,1.388,3562.5,3562.5,3375,3562.5,N,220225_0108,182.8923934,593.5306679,annotations,0,9.311514592
29,Spectrogram 1,1,580.8170874,593.3321385,2966.292,3775.281,0.1985,808.989,-52.89,1.434,3375,3750,3375,3375,N,220225_0108,182.8923934,593.5306679,annotations,0,12.51505106
2,Spectrogram 1,1,12.11036607,13.48579036,4044.944,5258.427,0.2202,1213.483,-51.49,2.305,4875,5062.5,4125,4875,Y,220226_0109,11.94124845,601.5068585,annotations,0,1.375424296
3,Spectrogram 1,1,13.70595402,17.07135968,4179.775,5438.849,0.2365,1259.074,-46.32,2.116,4687.5,5250,4312.5,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,3.365405654
4,Spectrogram 1,1,17.30789483,18.12283008,3235.955,4044.944,0.1544,808.989,-57.22,1.49,3562.5,3937.5,3375,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,0.814935254
5,Spectrogram 1,1,18.27724182,35.55298465,3101.124,3910.112,0.3603,808.988,-40.29,1.765,3562.5,3750,3187.5,3375,Y,220226_0109,11.94124845,601.5068585,annotations,0,17.27574282
6,Spectrogram 1,1,35.9132787,39.62950081,3235.955,4044.944,0.1912,808.989,-59.52,1.773,3562.5,3937.5,3375,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,3.716222107
7,Spectrogram 1,1,39.82067725,44.79476509,4057.554,5258.427,0.3223,1200.873,-46.45,1.724,4875,5250,4500,4875,Y,220226_0109,11.94124845,601.5068585,annotations,0,4.97408784
8,Spectrogram 1,1,45.11705811,49.79394267,3370.787,4179.775,0.3309,808.988,-62.7,2.223,3562.5,4125,3375,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,0,4.676884556
9,Spectrogram 1,1,50.12482496,50.88213135,3971.223,5528.09,0.3236,1556.867,-52.57,2.259,4875,5437.5,4125,4875,Y,220226_0109,11.94124845,601.5068585,annotations,0,0.757306391
10,Spectrogram 1,1,51.20570713,53.54537375,3101.124,3910.112,0.2574,808.988,-53.13,1.559,3562.5,3750,3187.5,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,0,2.339666625
11,Spectrogram 1,1,53.80272665,58.394781,3101.124,3775.281,0.3162,674.157,-48.44,1.487,3375,3750,3187.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,4.592054353
12,Spectrogram 1,1,58.71095742,59.08595735,4057.554,5438.849,0.25,1381.295,-48.58,2.339,4875,5062.5,4500,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,0.374999935
13,Spectrogram 1,1,59.33595731,63.65001016,4314.607,5352.518,0.2868,1037.911,-50.37,1.689,4687.5,5062.5,4500,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,4.314052847
14,Spectrogram 1,1,63.93677481,65.17942166,3101.124,4044.944,0.3162,943.82,-52.54,2.073,3562.5,3937.5,3187.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,1.242646843
15,Spectrogram 1,1,65.49559807,70.29805385,4179.775,4988.764,0.1985,808.989,-50.13,1.736,4687.5,4875,4312.5,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,4.802455774
16,Spectrogram 1,1,70.49658322,71.67305361,3235.955,4044.944,0.3235,808.989,-40.5,1.299,3375,3937.5,3375,3375,Y,220226_0109,11.94124845,601.5068585,annotations,0,1.176470384
17,Spectrogram 1,1,71.99658296,77.51253607,3101.124,4179.775,0.2996,1078.651,-50.16,1.83,3375,3750,3187.5,3375,Y,220226_0109,11.94124845,601.5068585,annotations,0,5.51595311
18,Spectrogram 1,1,77.81214042,79.61547688,4179.775,5123.596,0.1618,943.821,-52.15,1.836,4687.5,4875,4500,4875,Y,220226_0109,11.94124845,601.5068585,annotations,0,1.803336462
19,Spectrogram 1,1,79.77724156,85.48963258,3971.223,5393.258,0.2779,1422.035,-43.38,2.557,4687.5,5250,4125,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,5.712391019
20,Spectrogram 1,1,85.76752336,90.8585279,2831.461,3640.449,0.2574,808.988,-54.3,1.286,3562.5,3562.5,3000,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,5.091004537
21,Spectrogram 1,1,91.11588079,92.13793944,3971.223,5266.187,0.25,1294.964,-47.86,2.106,4687.5,5062.5,4125,5062.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,1.022058647
22,Spectrogram 1,1,92.3879394,96.10242525,7011.236,7820.225,0.2059,808.989,-61.94,1.764,7500,7687.5,7125,7500,N,220226_0109,11.94124845,601.5068585,annotations,0,3.714485852
23,Spectrogram 1,1,96.30830757,96.35242521,4584.27,5258.427,0.1838,674.157,-55.83,1.744,4875,5250,4687.5,4875,N,220226_0109,11.94124845,601.5068585,annotations,0,0.04411764
24,Spectrogram 1,1,96.5362487,103.0383092,3505.618,4179.775,0.2132,674.157,-62.34,1.814,3750,4125,3562.5,3750,N,220226_0109,11.94124845,601.5068585,annotations,0,6.502060481
25,Spectrogram 1,1,103.2515444,104.5162501,4230.216,5393.258,0.2132,1163.042,-51.81,2.145,4875,5250,4500,5062.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,1.264705662
26,Spectrogram 1,1,104.7294854,111.2265079,2696.629,3640.449,0.3162,943.82,-54.76,1.669,3375,3562.5,3000,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,6.497022522
27,Spectrogram 1,1,111.5426843,112.439743,4179.775,5258.427,0.1471,1078.652,-51.55,1.733,4500,5250,4500,4500,Y,220226_0109,11.94124845,601.5068585,annotations,0,0.897058668
28,Spectrogram 1,1,112.5868018,117.9636094,3101.124,4057.554,0.3398,956.43,-47.37,1.538,3375,3750,3375,3375,Y,220226_0109,11.94124845,601.5068585,annotations,0,5.376807587
29,Spectrogram 1,1,118.3033936,119.1001285,4314.607,5393.258,0.1838,1078.651,-52.97,1.797,4687.5,5250,4500,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,0.796734846
30,Spectrogram 1,1,119.283952,126.3020687,6471.91,7415.73,0.1765,943.82,-64.19,1.981,7125,7312.5,6562.5,7125,N,220226_0109,11.94124845,601.5068585,annotations,0,7.018116684
31,Spectrogram 1,1,126.4785392,127.1255979,3910.112,5123.596,0.1838,1213.484,-57.44,2.09,4500,5062.5,3937.5,4500,Y,220226_0109,11.94124845,601.5068585,annotations,0,0.647058711
32,Spectrogram 1,1,127.3094214,130.4876165,3101.124,4179.775,0.2647,1078.651,-65.64,2.477,3750,4125,3187.5,3750,N,220226_0109,11.94124845,601.5068585,annotations,0,3.178195065
33,Spectrogram 1,1,130.7523223,134.1276775,4314.607,5258.427,0.1618,943.82,-52.21,1.576,4875,5250,4687.5,4875,Y,220226_0109,11.94124845,601.5068585,annotations,0,3.37535513
34,Spectrogram 1,1,134.2894421,139.62402,3101.124,3775.281,0.3235,674.157,-49.76,1.528,3562.5,3562.5,3187.5,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,0,5.334577845
35,Spectrogram 1,1,139.9475493,140.5872551,4449.438,5393.258,0.1985,943.82,-52.6,1.524,4687.5,5250,4687.5,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,0.639705771
36,Spectrogram 1,1,140.7857845,147.7673077,3101.124,3775.281,0.2941,674.157,-55.73,1.533,3562.5,3750,3187.5,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,0,6.981523198
37,Spectrogram 1,1,148.0614253,154.8378981,3101.124,4179.775,0.3235,1078.651,-48.19,1.526,3562.5,4125,3187.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,6.776472819
38,Spectrogram 1,1,155.1614275,155.5658392,4988.764,6067.416,0.2059,1078.652,-55.93,2.031,5437.5,6000,5062.5,5250,N,220226_0109,11.94124845,601.5068585,annotations,0,0.404411695
39,Spectrogram 1,1,155.7717215,160.8677216,2561.798,3640.449,0.1176,1078.651,-55.78,1.843,3375,3375,2812.5,3187.5,N,220226_0109,11.94124845,601.5068585,annotations,0,5.096000119
40,Spectrogram 1,1,160.9853686,164.6189156,4314.607,5258.427,0.1838,943.82,-50.28,1.89,4687.5,5250,4687.5,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,3.633546963
41,Spectrogram 1,1,164.8027391,167.9277386,4044.944,5093.525,0.1691,1048.581,-52.81,1.881,4500,4875,4500,4500,Y,220226_0109,11.94124845,601.5068585,annotations,0,3.124999457
42,Spectrogram 1,1,168.0968562,169.2140774,3101.124,4044.944,0.2574,943.82,-53.86,1.621,3375,3937.5,3187.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,1.1172212
43,Spectrogram 1,1,169.4714303,175.7253096,3235.955,3910.112,0.2794,674.157,-56.32,1.46,3562.5,3750,3375,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,0,6.253879345
44,Spectrogram 1,1,176.0047213,176.9164859,4449.438,5258.427,0.1838,808.989,-56,1.956,4687.5,5062.5,4500,4875,N,220226_0109,11.94124845,601.5068585,annotations,0,0.911764547
45,Spectrogram 1,1,177.1003094,185.255304,3235.955,4044.944,0.3235,808.989,-52.68,1.745,3562.5,3937.5,3375,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,8.154994601
46,Spectrogram 1,1,185.5788333,186.2553038,4179.775,5393.258,0.1985,1213.483,-49.17,1.826,4687.5,5062.5,4500,4875,Y,220226_0109,11.94124845,601.5068585,annotations,0,0.676470471
47,Spectrogram 1,1,186.4538332,191.4943894,4314.607,5784.173,0.2882,1469.566,-48.6,2.43,4875,5437.5,4687.5,4875,Y,220226_0109,11.94124845,601.5068585,annotations,0,5.040556222
48,Spectrogram 1,1,191.7825398,192.0530729,10516.854,11191.011,0.2647,674.157,-54.86,1.477,10875,11062.5,10687.5,10875,N,220226_0109,11.94124845,601.5068585,annotations,0,0.270533097
49,Spectrogram 1,1,192.3177787,197.609679,3101.124,4179.775,0.3235,1078.651,-53.34,1.54,3562.5,4125,3375,3562.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,5.29190027
50,Spectrogram 1,1,197.9332084,198.5287965,4314.607,5123.596,0.2206,808.989,-39.94,1.536,4687.5,5062.5,4500,4875,Y,220226_0109,11.94124845,601.5068585,annotations,0,0.595588132
51,Spectrogram 1,1,198.7493847,202.7634847,3101.124,3640.449,0.1618,539.325,-59.72,1.343,3375,3562.5,3187.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,4.014099992
52,Spectrogram 1,1,202.9252494,205.7193665,4143.885,5393.258,0.2353,1249.373,-47.35,2.118,4687.5,5250,4500,4875,Y,220226_0109,11.94124845,601.5068585,annotations,0,2.794117162
53,Spectrogram 1,1,205.9546606,209.7505655,3101.124,3910.112,0.2647,808.988,-58.73,1.491,3562.5,3750,3187.5,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,0,3.795904944
54,Spectrogram 1,1,210.0152714,214.4397638,4179.775,5258.427,0.2574,1078.652,-59.85,2.306,4687.5,5250,4312.5,4500,N,220226_0109,11.94124845,601.5068585,annotations,0,4.424492457
55,Spectrogram 1,1,214.6971167,215.2118225,2966.292,4044.944,0.3456,1078.652,-41.87,1.416,3375,3937.5,3000,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,0.514705793
56,Spectrogram 1,1,215.5574107,225.2985541,4584.27,5393.258,0.2206,808.988,-51.05,1.46,4875,5250,4687.5,4875,Y,220226_0109,11.94124845,601.5068585,annotations,0,9.741143359
57,Spectrogram 1,1,225.5191423,229.2978906,2966.292,3910.112,0.3382,943.82,-52.89,1.539,3562.5,3750,3000,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,0,3.778748359
58,Spectrogram 1,1,229.6361259,236.6652279,6876.404,7550.562,0.1838,674.158,-64.33,1.925,7125,7500,6937.5,6937.5,N,220226_0109,11.94124845,601.5068585,annotations,0,7.029102002
59,Spectrogram 1,1,236.8490514,238.8269922,4314.607,5258.427,0.2868,943.82,-52.88,1.936,4687.5,5250,4500,4500,Y,220226_0109,11.94124845,601.5068585,annotations,0,1.977940833
60,Spectrogram 1,1,239.1137568,241.3829515,3235.955,4179.775,0.2721,943.82,-63.64,2.114,3562.5,4125,3375,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,2.269194647
61,Spectrogram 1,1,241.6550103,242.3976572,3910.112,4988.764,0.2206,1078.652,-42.06,1.87,4687.5,4875,4312.5,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,0.74264693
62,Spectrogram 1,1,242.6182454,253.2456223,2966.292,3910.112,0.3456,943.82,-46.02,1.471,3562.5,3750,3000,3562.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,10.62737695
63,Spectrogram 1,1,253.5912105,260.4593287,3101.124,3640.449,0.2941,539.325,-51.81,1.31,3375,3562.5,3187.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,6.868118203
64,Spectrogram 1,1,260.7534463,263.9407915,3884.892,5179.856,0.2132,1294.964,-48.86,2.089,4500,4875,4312.5,4875,Y,220226_0109,11.94124845,601.5068585,annotations,0,3.187345175
65,Spectrogram 1,1,264.1540267,264.5216737,2696.629,3775.281,0.2941,1078.652,-52.47,1.809,3375,3750,3375,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,0.367646995
66,Spectrogram 1,1,264.8157913,274.0560963,3101.124,3775.281,0.2574,674.157,-48,1.665,3375,3750,3187.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,9.240305012
67,Spectrogram 1,1,274.3134492,274.9016844,4314.607,5393.258,0.2426,1078.651,-52.95,1.947,4687.5,5250,4500,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,0.588235192
68,Spectrogram 1,1,275.1443315,278.1129458,6741.573,7550.562,0.2132,808.989,-59.71,1.894,7312.5,7500,6750,7312.5,N,220226_0109,11.94124845,601.5068585,annotations,0,2.968614381
69,Spectrogram 1,1,278.3261811,279.193828,4044.944,5393.258,0.2206,1348.314,-43.08,2.042,4687.5,4875,4500,4875,Y,220226_0109,11.94124845,601.5068585,annotations,0,0.867646908
70,Spectrogram 1,1,279.4144162,284.161417,3101.124,3640.449,0.25,539.325,-61.3,1.46,3375,3562.5,3187.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,4.747000833
71,Spectrogram 1,1,284.411417,287.3274833,3910.112,5258.427,0.2206,1348.315,-50.15,1.89,4500,4687.5,4312.5,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,2.916066271
72,Spectrogram 1,1,287.5480715,292.1065331,2696.629,3971.223,0.4044,1274.594,-46.78,2.115,3187.5,3937.5,2812.5,3187.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,4.55846167
73,Spectrogram 1,1,292.5109448,293.1359447,4179.775,5258.427,0.2206,1078.652,-41.76,2.023,4687.5,5062.5,4312.5,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,0.624999892
74,Spectrogram 1,1,293.3565329,299.3630375,2831.461,3640.449,0.3309,808.988,-56.14,1.743,3375,3562.5,3000,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,0,6.006504591
75,Spectrogram 1,1,299.6939198,306.3044217,2696.629,3640.449,0.2794,943.82,-53.04,1.354,3375,3562.5,2812.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,6.610501927
76,Spectrogram 1,1,306.5838334,309.6647153,4449.438,5528.09,0.25,1078.652,-50.42,2.27,5062.5,5437.5,4500,5062.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,3.080881818
77,Spectrogram 1,1,309.9147152,313.0927663,2966.292,4044.944,0.3235,1078.652,-56.67,1.941,3375,3937.5,3000,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,3.178051111
78,Spectrogram 1,1,313.4162957,319.6927696,4044.944,5258.427,0.2794,1213.483,-43.86,1.661,4687.5,5062.5,4125,4875,N,220226_0109,11.94124845,601.5068585,annotations,0,6.276473912
79,Spectrogram 1,1,319.9721813,320.0162989,2426.966,3505.618,0.2279,1078.652,-58.54,1.582,3375,3375,2812.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,0.044117639
80,Spectrogram 1,1,320.2442401,326.4817993,3775.281,5258.427,0.2426,1483.146,-47.21,2.159,4500,4875,3937.5,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,6.237559182
81,Spectrogram 1,1,326.7244463,328.1362107,9977.528,10786.517,0.2206,808.989,-51.06,1.66,10500,10687.5,10125,10500,N,220226_0109,11.94124845,601.5068585,annotations,0,1.411764461
82,Spectrogram 1,1,328.3567989,331.8832178,2966.292,4044.944,0.2868,1078.652,-51.72,2.294,3375,3937.5,3000,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,3.526418845
83,Spectrogram 1,1,332.1699824,338.2975452,4179.775,5258.427,0.2353,1078.652,-46.82,1.645,4687.5,4875,4687.5,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,6.127562741
84,Spectrogram 1,1,338.5328393,340.1872507,2561.798,4230.216,0.3603,1668.418,-44.46,1.635,3375,3937.5,3000,3375,Y,220226_0109,11.94124845,601.5068585,annotations,0,1.654411477
85,Spectrogram 1,1,340.5475448,341.4095076,4179.775,5123.596,0.1765,943.821,-38.98,1.821,4500,5062.5,4312.5,4500,Y,220226_0109,11.94124845,601.5068585,annotations,0,0.861962789
86,Spectrogram 1,1,341.5859781,351.0550021,2966.292,3640.449,0.2868,674.157,-59.62,1.729,3375,3562.5,3000,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,0,9.469024009
87,Spectrogram 1,1,351.3417668,352.1358843,4449.438,5393.258,0.1838,943.82,-54.75,1.768,4687.5,4875,4500,4687.5,N,220226_0109,11.94124845,601.5068585,annotations,0,0.794117509
88,Spectrogram 1,1,352.3197078,357.8574816,4719.101,5258.427,0.2647,539.326,-58.29,1.525,5062.5,5250,4875,5062.5,N,220226_0109,11.94124845,601.5068585,annotations,0,5.537773839
89,Spectrogram 1,1,358.1221875,362.8803042,2966.292,3910.112,0.25,943.82,-62.8,1.922,3375,3750,3000,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,4.758116727
90,Spectrogram 1,1,363.1303042,369.8849726,3101.124,3775.281,0.2794,674.157,-59.89,1.623,3562.5,3750,3187.5,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,0,6.754668418
91,Spectrogram 1,1,370.1643843,371.30409,4314.607,5123.596,0.2206,808.989,-58.37,1.984,4875,5062.5,4500,4500,N,220226_0109,11.94124845,601.5068585,annotations,0,1.139705684
92,Spectrogram 1,1,371.5246782,376.4122253,2966.292,4044.944,0.3676,1078.652,-56.54,1.712,3375,3937.5,3000,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,4.887547137
93,Spectrogram 1,1,376.7798723,377.5151663,4314.607,5123.596,0.1544,808.989,-51.72,1.549,4875,5062.5,4500,4875,Y,220226_0109,11.94124845,601.5068585,annotations,0,0.73529399
94,Spectrogram 1,1,377.669578,382.1072217,4044.944,5258.427,0.25,1213.483,-52.34,1.917,4687.5,5062.5,4500,4500,Y,220226_0109,11.94124845,601.5068585,annotations,0,4.437643622
95,Spectrogram 1,1,382.3572216,383.1586921,2561.798,3775.281,0.3971,1213.483,-51.04,1.752,3375,3750,2625,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,0.801470449
96,Spectrogram 1,1,383.5557508,390.9171123,3101.124,4044.944,0.2868,943.82,-53.66,1.601,3562.5,3937.5,3375,3562.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,7.361361496
97,Spectrogram 1,1,391.203877,391.9538768,4179.775,5123.596,0.2059,943.821,-50.19,2.262,4687.5,5062.5,4312.5,4875,N,220226_0109,11.94124845,601.5068585,annotations,0,0.74999987
98,Spectrogram 1,1,392.1597592,410.5985811,2696.629,3505.618,0.2574,808.989,-60.06,1.718,3187.5,3375,2812.5,3187.5,N,220226_0109,11.94124845,601.5068585,annotations,0,18.43882194
99,Spectrogram 1,1,410.855934,417.9336403,2696.629,3775.281,0.3235,1078.652,-58.63,1.725,3375,3750,2812.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,7.07770627
100,Spectrogram 1,1,418.2571696,426.5397158,2831.461,4179.775,0.2868,1348.314,-57.1,1.782,3375,4125,3000,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,8.282546125
101,Spectrogram 1,1,426.8264804,436.2422723,3101.124,3775.281,0.2868,674.157,-53.76,1.854,3562.5,3750,3187.5,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,0,9.415791876
102,Spectrogram 1,1,436.5290369,447.9910639,3101.124,3775.281,0.1691,674.157,-49.28,1.633,3375,3750,3187.5,3187.5,N,220226_0109,11.94124845,601.5068585,annotations,0,11.46202694
103,Spectrogram 1,1,448.1601815,451.4247043,2966.292,3910.112,0.2574,943.82,-54.61,1.481,3375,3750,3000,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,3.264522769
104,Spectrogram 1,1,451.6820572,464.3936037,3235.955,3910.112,0.1618,674.157,-51.99,1.524,3562.5,3750,3375,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,12.71154652
105,Spectrogram 1,1,464.5553684,465.8053681,4449.438,5258.427,0.2794,808.989,-60.59,2,4687.5,5250,4500,4875,N,220226_0109,11.94124845,601.5068585,annotations,0,1.249999783
106,Spectrogram 1,1,466.0847799,468.0485319,3235.955,4044.944,0.3149,808.989,-45.55,1.627,3562.5,3750,3375,3562.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,1.963751986
107,Spectrogram 1,1,468.3634719,479.7693631,4314.607,5123.596,0.1838,808.989,-57.95,1.723,4875,5062.5,4500,4875,N,220226_0109,11.94124845,601.5068585,annotations,0,11.40589121
108,Spectrogram 1,1,479.9531866,480.8582457,2831.461,3640.449,0.2353,808.988,-55.84,1.406,3375,3562.5,3187.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,0.90505901
109,Spectrogram 1,1,481.0935397,484.5347156,4179.775,5258.427,0.3015,1078.652,-57.25,2.24,4875,5250,4312.5,5250,N,220226_0109,11.94124845,601.5068585,annotations,0,3.441175873
110,Spectrogram 1,1,484.8361861,492.4112745,4719.101,5393.258,0.1618,674.157,-58.19,1.575,5062.5,5250,4875,4875,N,220226_0109,11.94124845,601.5068585,annotations,0,7.575088343
111,Spectrogram 1,1,492.5730392,493.323039,3235.955,4179.775,0.1838,943.82,-45.16,1.276,3562.5,4125,3375,3562.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,0.749999869
112,Spectrogram 1,1,493.5068625,496.7409566,2831.461,3775.281,0.2941,943.82,-55.49,1.651,3375,3562.5,3000,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,0,3.234094054
113,Spectrogram 1,1,497.0350742,497.1159565,4179.775,5123.596,0.2206,943.821,-51.44,1.692,4500,5062.5,4312.5,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,0.080882339
114,Spectrogram 1,1,497.3365447,502.7466863,4314.607,5123.596,0.2059,808.989,-46.31,1.388,4687.5,4687.5,4500,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,0,5.410141617
115,Spectrogram 1,1,502.9525686,504.2760978,3101.124,3640.449,0.1838,539.325,-57.22,1.326,3375,3562.5,3375,3375,N,220226_0109,11.94124845,601.5068585,annotations,0,1.323529182
116,Spectrogram 1,1,504.4599213,515.087657,4179.775,5123.596,0.2868,943.821,-62.31,2.239,4687.5,5062.5,4312.5,4875,N,220226_0109,11.94124845,601.5068585,annotations,0,10.62773563
117,Spectrogram 1,1,515.3744216,529.8682519,9033.708,9573.034,0.1765,539.326,-54.94,1.325,9375,9375,9187.5,9375,N,220226_0109,11.94124845,601.5068585,annotations,0,14.49383032
118,Spectrogram 1,1,530.0447225,533.6309798,4044.944,4988.764,0.1912,943.82,-58.66,1.747,4500,4875,4312.5,4687.5,N,220226_0109,11.94124845,601.5068585,annotations,0,3.586257309
