label,Selection,Delta Time (s),begin_time,View,StartMicInWater,EndMicInWater,Low Freq (Hz),High Freq (Hz),filepath,call_length,end_time,Delta Freq (Hz),filename,split_type
0,79,0.2351,339.742524785,Spectrogram 1,14.242272633,595.934373415,4314.607,5258.427,annotations,1.0334156619999817,340.775940447,943.82,220224_0102,test
0,80,0.2599,341.011088921,Spectrogram 1,14.242272633,595.934373415,2966.292,4179.775,annotations,5.197029868000016,346.208118789,1213.483,220224_0102,test
0,81,0.1423,346.468019734,Spectrogram 1,14.242272633,595.934373415,4179.775,4988.764,annotations,0.4950494190000541,346.96306915300005,808.9889999999998,220224_0102,test
0,82,0.3279999999999999,347.105395861,Spectrogram 1,14.242272633,595.934373415,2696.629000000001,3775.281,annotations,9.608928219999996,356.714324081,1078.652,220224_0102,test
0,83,0.2289999999999999,357.042294321,Spectrogram 1,14.242272633,595.934373415,4314.607,5438.849,annotations,0.5878711849999831,357.630165506,1124.242,220224_0102,test
0,84,0.3345,357.85912586300003,Spectrogram 1,14.242272633,595.934373415,2561.798,4179.775,annotations,4.216088845000002,362.075214708,1617.977,220224_0102,test
0,85,0.3527,362.409695705,Spectrogram 1,14.242272633,595.934373415,2696.629000000001,4314.607,annotations,5.824281684000027,368.233977389,1617.9779999999996,220224_0102,test
0,86,0.2228,368.5867001,Spectrogram 1,14.242272633,595.934373415,2966.292,4044.944,annotations,6.111874236000007,374.698574336,1078.652,220224_0102,test
0,87,0.3218,374.921346574,Spectrogram 1,14.242272633,595.934373415,4179.775,4988.764,annotations,0.6180600849999678,375.539406659,808.9889999999998,220224_0102,test
0,88,0.3498,375.861188781,Spectrogram 1,14.242272633,595.934373415,3798.561,5797.7530000000015,annotations,5.094297513000014,380.955486294,1999.192,220224_0102,test
0,89,0.3527,381.305282128,Spectrogram 1,14.242272633,595.934373415,2831.461,4179.775,annotations,0.5654703329999506,381.870752461,1348.314,220224_0102,test
0,90,0.3465,382.223475172,Spectrogram 1,14.242272633,595.934373415,3101.1240000000007,4179.775,annotations,5.340544803000057,387.564019975,1078.651,220224_0102,test
0,91,0.2847,387.910554568,Spectrogram 1,14.242272633,595.934373415,3971.223,5528.09,annotations,1.2747522539999636,389.185306822,1556.8670000000004,220224_0102,test
0,92,0.2413,389.46996023800006,Spectrogram 1,14.242272633,595.934373415,2696.629000000001,4044.944,annotations,6.513960681999947,395.98392092,1348.315,220224_0102,test
0,93,0.2166,396.225257512,Spectrogram 1,14.242272633,595.934373415,3101.1240000000007,4179.775,annotations,5.560891061000064,401.7861485730001,1078.651,220224_0102,test
0,94,0.2599,402.002732694,Spectrogram 1,14.242272633,595.934373415,4314.607,5797.7530000000015,annotations,0.915243681999982,402.917976376,1483.146,220224_0102,test
0,95,0.1856,403.17787732,Spectrogram 1,14.242272633,595.934373415,3101.1240000000007,4314.607,annotations,5.237330664000012,408.415207984,1213.483,220224_0102,test
0,96,0.2661,408.600851516,Spectrogram 1,14.242272633,595.934373415,6471.91,7550.562,annotations,5.814226974000008,414.41507849,1078.652,220224_0102,test
0,97,0.3156,414.681167553,Spectrogram 1,14.242272633,595.934373415,2966.292,4179.775,annotations,7.151462256999992,421.83262981,1213.483,220224_0102,test
0,98,0.1671,422.148223814,Spectrogram 1,14.242272633,595.934373415,4179.775,5123.596,annotations,0.3422757579999711,422.490499572,943.821,220224_0102,test
0,99,0.2925,422.657578751,Spectrogram 1,14.242272633,595.934373415,2696.629000000001,4179.775,annotations,4.554454655000028,427.212033406,1483.146,220224_0102,test
0,100,0.2413,427.504515276,Spectrogram 1,14.242272633,595.934373415,4044.944,5662.920999999999,annotations,1.4955397539999922,429.00005503,1617.977,220224_0102,test
0,101,0.1733,429.241391622,Spectrogram 1,14.242272633,595.934373415,4044.944,5662.920999999999,annotations,4.208370940000009,433.449762562,1617.977,220224_0102,test
0,102,0.2475,433.623029859,Spectrogram 1,14.242272633,595.934373415,2831.461,4044.944,annotations,3.607672640999965,437.23070250000006,1213.483,220224_0102,test
0,103,0.3218,437.478227209,Spectrogram 1,14.242272633,595.934373415,2966.292,4179.775,annotations,5.566881720000026,443.045108929,1213.483,220224_0102,test
0,104,0.1485,443.366891052,Spectrogram 1,14.242272633,595.934373415,4179.775,5258.427,annotations,0.9158414249999964,444.282732477,1078.652,220224_0102,test
0,105,0.3342,444.431247302,Spectrogram 1,14.242272633,595.934373415,2831.461,4044.944,annotations,7.230213177000053,451.661460479,1213.483,220224_0102,test
0,106,0.2847,451.995618837,Spectrogram 1,14.242272633,595.934373415,4179.775,5258.427,annotations,5.092681878999997,457.088300716,1078.652,220224_0102,test
0,107,0.3003,457.372954132,Spectrogram 1,14.242272633,595.934373415,3101.1240000000007,4179.775,annotations,0.6597304060000511,458.032684538,1078.651,220224_0102,test
0,108,0.1856,458.333014295,Spectrogram 1,14.242272633,595.934373415,4179.775,5662.920999999999,annotations,2.610483770999963,460.943498066,1483.146,220224_0102,test
0,109,0.2289999999999999,461.1291415980001,Spectrogram 1,14.242272633,595.934373415,3235.955,4179.775,annotations,3.914802215999941,465.043943814,943.82,220224_0102,test
0,110,0.2042,465.27290417,Spectrogram 1,14.242272633,595.934373415,4179.775,5258.427,annotations,4.739109155999984,470.012013326,1078.652,220224_0102,test
0,111,0.3094,470.216221211,Spectrogram 1,14.242272633,595.934373415,2966.292,4044.944,annotations,18.46860346400001,488.684824675,1078.652,220224_0102,test
0,112,0.2413,488.994230562,Spectrogram 1,14.242272633,595.934373415,3101.1240000000007,4179.775,annotations,3.5719182280000155,492.56614879,1078.651,220224_0102,test
0,113,0.2042,492.807485382,Spectrogram 1,14.242272633,595.934373415,4314.607,5258.427,annotations,0.7072860410000317,493.514771423,943.82,220224_0102,test
0,114,0.3243,493.718979308,Spectrogram 1,14.242272633,595.934373415,2426.966,3971.223,annotations,4.001193375000014,497.720172683,1544.257,220224_0102,test
0,115,0.3218,498.044473607,Spectrogram 1,14.242272633,595.934373415,2696.629000000001,3775.281,annotations,6.062831578999977,504.107305186,1078.652,220224_0102,test
0,116,0.3156,504.429087308,Spectrogram 1,14.242272633,595.934373415,2831.461,4449.438,annotations,5.623367525999981,510.052454834,1617.977,220224_0102,test
0,117,0.1795,510.368048839,Spectrogram 1,14.242272633,595.934373415,2966.292,4179.775,annotations,5.90479488699998,516.272843726,1213.483,220224_0102,test
0,118,0.1856,516.452299141,Spectrogram 1,14.242272633,595.934373415,4044.944,5258.427,annotations,0.7797028349999664,517.232001976,1213.483,220224_0102,test
0,119,0.1547,517.4176455080001,Spectrogram 1,14.242272633,595.934373415,4314.607,5662.920999999999,annotations,6.570791788999942,523.988437297,1348.314,220224_0102,test
0,120,0.3257,524.14314024,Spectrogram 1,14.242272633,595.934373415,2561.798,3884.892,annotations,0.7735147180000013,524.916654958,1323.094,220224_0102,test
0,121,0.2475,525.242374756,Spectrogram 1,14.242272633,595.934373415,4314.607,5662.920999999999,annotations,6.030655295999964,531.273030052,1348.314,220224_0102,test
0,122,0.2197,531.520554762,Spectrogram 1,14.242272633,595.934373415,2561.798,3370.7870000000007,annotations,0.4238977890000797,531.944452551,808.9889999999998,220224_0102,test
0,123,0.1856,532.164119006,Spectrogram 1,14.242272633,595.934373415,3910.112,5258.427,annotations,5.264832654999964,537.4289516609999,1348.315,220224_0102,test
0,124,0.2785,537.614595193,Spectrogram 1,14.242272633,595.934373415,2696.629000000001,3775.281,annotations,0.7425741280000011,538.357169321,1078.652,220224_0102,test
0,125,0.297,538.63563462,Spectrogram 1,14.242272633,595.934373415,2966.292,4044.944,annotations,5.451930704000006,544.087565324,1078.652,220224_0102,test
0,126,0.2351,544.384594976,Spectrogram 1,14.242272633,595.934373415,3971.223,4920.863,annotations,0.5569305959999156,544.9415255719999,949.64,220224_0102,test
0,127,0.2289999999999999,545.176674046,Spectrogram 1,14.242272633,595.934373415,3235.955,4449.438,annotations,4.321395456000005,549.498069502,1213.483,220224_0102,test
0,128,0.2661,549.727029859,Spectrogram 1,14.242272633,595.934373415,4314.607,5528.09,annotations,0.5321781249999731,550.259207984,1213.483,220224_0102,test
0,129,0.297,550.525297047,Spectrogram 1,14.242272633,595.934373415,3101.1240000000007,4044.944,annotations,7.820862970999997,558.346160018,943.82,220224_0102,test
0,130,0.2289999999999999,558.643189669,Spectrogram 1,14.242272633,595.934373415,4044.944,5123.596,annotations,0.8292077769999651,559.472397446,1078.652,220224_0102,test
0,131,0.2599,559.701357802,Spectrogram 1,14.242272633,595.934373415,2696.629000000001,4044.944,annotations,5.077048934000004,564.778406736,1348.315,220224_0102,test
0,132,0.1609,565.038307681,Spectrogram 1,14.242272633,595.934373415,4314.607,5258.427,annotations,1.3179360479999789,566.356243729,943.82,220224_0102,test
0,133,0.1671,566.51713479,Spectrogram 1,14.242272633,595.934373415,3101.1240000000007,4179.775,annotations,7.512243712999974,574.029378503,1078.651,220224_0102,test
0,134,0.1547,574.196457682,Spectrogram 1,14.242272633,595.934373415,3775.281,5662.920999999999,annotations,0.5012375370000655,574.697695219,1887.64,220224_0102,test
0,135,0.2042,574.852398162,Spectrogram 1,14.242272633,595.934373415,3101.1240000000007,4179.775,annotations,4.835312122999994,579.687710285,1078.651,220224_0102,test
0,136,0.1856,579.8919181709999,Spectrogram 1,14.242272633,595.934373415,4449.438,5258.427,annotations,6.333486409000102,586.22540458,808.9889999999998,220224_0102,test
0,137,0.2351,586.411048113,Spectrogram 1,14.242272633,595.934373415,2831.461,4584.27,annotations,0.816831541000056,587.227879654,1752.809,220224_0102,test
0,138,0.3651,587.463028128,Spectrogram 1,14.242272633,595.934373415,2696.629000000001,4044.944,annotations,7.221345503999943,594.684373632,1348.315,220224_0102,test
0,139,0.198,595.049472579,Spectrogram 1,14.242272633,595.934373415,3910.112,5393.258000000002,annotations,0.6868810689999236,595.736353648,1483.146,220224_0102,test
0,2,0.2206,249.183021197,Spectrogram 1,249.03596239900003,556.492073367,3977.528,4651.685,annotations,127.35265579999998,376.535676997,674.1569999999998,220224_0103,test
0,3,0.2206,376.756265194,Spectrogram 1,249.03596239900003,556.492073367,3235.955,4179.775,annotations,2.213234908999993,378.969500103,943.82,220224_0103,test
0,4,0.1838,379.1900883,Spectrogram 1,249.03596239900003,556.492073367,3101.1240000000007,4179.775,annotations,61.37095020199996,440.561038502,1078.651,220224_0103,test
0,5,0.1324,440.744862,Spectrogram 1,249.03596239900003,556.492073367,3101.1240000000007,4179.775,annotations,10.173139611999945,450.918001612,1078.651,220224_0103,test
0,6,0.2059,451.05035453,Spectrogram 1,249.03596239900003,556.492073367,4988.764,5932.584,annotations,1.6184263080000392,452.668780838,943.82,220224_0103,test
0,7,0.2059,452.874663156,Spectrogram 1,249.03596239900003,556.492073367,4314.607,4853.933,annotations,44.544137069999984,497.418800226,539.326,220224_0103,test
0,8,0.1765,497.624682543,Spectrogram 1,249.03596239900003,556.492073367,4719.101,5662.920999999999,annotations,39.49051158499998,537.115194128,943.82,220224_0103,test
0,9,0.1912,537.291664685,Spectrogram 1,249.03596239900003,556.492073367,4719.101,5528.09,annotations,19.009232245000018,556.30089693,808.9889999999998,220224_0103,test
0,2,0.2132,75.302709256,Spectrogram 1,75.089473998,590.85390009,3370.7870000000007,4179.775,annotations,5.580881383999994,80.88359064,808.988,220224_0104,test
0,3,0.2059,81.096825897,Spectrogram 1,75.089473998,590.85390009,6202.246999999999,6876.404,annotations,8.971530344000001,90.068356241,674.1569999999998,220224_0104,test
0,4,0.1471,90.274238558,Spectrogram 1,75.089473998,590.85390009,4179.775,5258.427,annotations,0.6764704710000018,90.950709029,1078.652,220224_0104,test
0,5,0.1618,91.097767827,Spectrogram 1,75.089473998,590.85390009,4179.775,5258.427,annotations,3.5735287909999727,94.671296618,1078.652,220224_0104,test
0,6,0.1691,94.833061296,Spectrogram 1,75.089473998,590.85390009,4179.775,4719.101,annotations,1.9350118110000096,96.768073107,539.326,220224_0104,test
0,7,0.2132,96.937190725,Spectrogram 1,75.089473998,590.85390009,4179.775,4988.764,annotations,2.1176466910000045,99.054837416,808.9889999999998,220224_0104,test
0,8,0.1985,99.268072673,Spectrogram 1,75.089473998,590.85390009,3910.112,4988.764,annotations,2.445284523000012,101.713357196,1078.652,220224_0104,test
0,9,0.1397,101.911886573,Spectrogram 1,75.089473998,590.85390009,3505.618,4179.775,annotations,4.184190072000007,106.096076645,674.1569999999998,220224_0104,test
0,10,0.1324,106.235782503,Spectrogram 1,75.089473998,590.85390009,3910.112,4449.438,annotations,0.1249999780000052,106.360782481,539.326,220224_0104,test
0,11,0.2206,106.493135399,Spectrogram 1,75.089473998,590.85390009,4179.775,4719.101,annotations,2.8751576410000013,109.36829304,539.326,220224_0104,test
0,12,0.1397,109.588881237,Spectrogram 1,75.089473998,590.85390009,2966.292,3505.618,annotations,1.21323508399999,110.802116321,539.326,220224_0104,test
0,13,0.1618,110.941822179,Spectrogram 1,75.089473998,590.85390009,4044.944,5123.596,annotations,1.7941173349999957,112.735939514,1078.652,220224_0104,test
0,14,0.2059,112.897704192,Spectrogram 1,75.089473998,590.85390009,4179.775,4988.764,annotations,4.182158630999993,117.079862823,808.9889999999998,220224_0104,test
0,15,0.25,117.28574514,Spectrogram 1,75.089473998,590.85390009,2696.629000000001,3775.281,annotations,0.3749999349999911,117.660745075,1078.652,220224_0104,test
0,16,0.1912,117.910745032,Spectrogram 1,75.089473998,590.85390009,4044.944,5123.596,annotations,3.705441800000002,121.616186832,1078.652,220224_0104,test
0,17,0.2426,121.80736327,Spectrogram 1,75.089473998,590.85390009,3910.112,4719.101,annotations,4.441175699,126.248538969,808.9889999999998,220224_0104,test
0,18,0.1691,126.491185986,Spectrogram 1,75.089473998,590.85390009,3910.112,4719.101,annotations,12.681328366,139.172514352,808.9889999999998,220224_0104,test
0,19,0.2279,139.34163197,Spectrogram 1,75.089473998,590.85390009,2831.461,3910.112,annotations,4.183822802999971,143.52545477299998,1078.651,220224_0104,test
0,20,0.2059,143.75339591,Spectrogram 1,75.089473998,590.85390009,3775.281,4584.27,annotations,0.5505599679999875,144.30395587799998,808.9889999999998,220224_0104,test
0,21,0.1397,144.509838195,Spectrogram 1,75.089473998,590.85390009,4179.775,4853.933,annotations,15.879957212000024,160.389795407,674.158,220224_0104,test
0,22,0.1838,160.529501265,Spectrogram 1,75.089473998,590.85390009,4719.101,5528.09,annotations,8.588310459000013,169.117811724,808.9889999999998,220224_0104,test
0,23,0.1912,169.301635221,Spectrogram 1,75.089473998,590.85390009,2831.461,3775.281,annotations,6.240587936999988,175.54222315799996,943.82,220224_0104,test
0,24,0.2132,175.733399595,Spectrogram 1,75.089473998,590.85390009,4449.438,5528.09,annotations,0.6617645909999794,176.395164186,1078.652,220224_0104,test
0,25,0.1912,176.608399443,Spectrogram 1,75.089473998,590.85390009,2966.292,4179.775,annotations,24.195286076000038,200.80368551900003,1213.483,220224_0104,test
0,26,0.1324,200.994861956,Spectrogram 1,75.089473998,590.85390009,4449.438,5123.596,annotations,2.7051358939999943,203.69999785,674.158,220224_0104,test
0,27,0.2206,203.832350768,Spectrogram 1,75.089473998,590.85390009,2966.292,3910.112,annotations,2.308823129000018,206.141173897,943.82,220224_0104,test
0,28,0.1103,206.36176209400003,Spectrogram 1,75.089473998,590.85390009,3775.281,4719.101,annotations,0.9338233669999454,207.295585461,943.82,220224_0104,test
0,29,0.1029,207.40587956,Spectrogram 1,75.089473998,590.85390009,4044.944,5123.596,annotations,4.9978977850000215,212.403777345,1078.652,220224_0104,test
0,30,0.2132,212.506718503,Spectrogram 1,75.089473998,590.85390009,2966.292,3640.449,annotations,58.70216531799997,271.208883821,674.1569999999998,220224_0104,test
0,31,0.1176,271.422119078,Spectrogram 1,75.089473998,590.85390009,4584.27,5258.427,annotations,4.793705676000059,276.21582475400004,674.1569999999998,220224_0104,test
0,32,0.1691,276.333471793,Spectrogram 1,75.089473998,590.85390009,3101.1240000000007,4179.775,annotations,0.7205881099999942,277.054059903,1078.651,220224_0104,test
0,33,0.1471,277.223177521,Spectrogram 1,75.089473998,590.85390009,3910.112,4719.101,annotations,1.977940833000048,279.201118354,808.9889999999998,220224_0104,test
0,34,0.1765,279.348177152,Spectrogram 1,75.089473998,590.85390009,4314.607,5258.427,annotations,2.5207190889999542,281.868896241,943.82,220224_0104,test
0,35,0.1985,282.045366798,Spectrogram 1,75.089473998,590.85390009,4179.775,5258.427,annotations,4.073528705000001,286.118895503,1078.652,220224_0104,test
0,36,0.1471,286.31742488,Spectrogram 1,75.089473998,590.85390009,5932.584,6876.404,annotations,3.5422568280000064,289.859681708,943.82,220224_0104,test
0,37,0.1544,290.006740506,Spectrogram 1,75.089473998,590.85390009,3775.281,4988.764,annotations,0.5735293120000051,290.580269818,1213.483,220224_0104,test
0,38,0.2132,290.734681556,Spectrogram 1,75.089473998,590.85390009,4044.944,5258.427,annotations,3.2426464960000203,293.977328052,1213.483,220224_0104,test
