Selection,View,Channel,Start_DateTime_ISO8601,End_DateTime_ISO8601,Low.Freq..Hz.,High.Freq..Hz.,Species,Detection_Comments,filename,begin_time,end_time,call_length,label
57,Spectrogram 1,1,2009-03-29T02:05:26-05:00,2009-03-29T02:05:29-05:00,82.6,225.9,RIWH,,NOPP6_EST_20090329_020000_CH10,320,326,6,0
57,Spectrogram 1,1,2009-03-29T02:05:26-05:00,2009-03-29T02:05:29-05:00,82.6,225.9,RIWH,,NOPP6_EST_20090329_020000_CH10,326,329,3,1
58,Spectrogram 1,1,2009-03-29T02:07:10-05:00,2009-03-29T02:07:12-05:00,88.2,140.5,RIWH,?,NOPP6_EST_20090329_020000_CH10,329,430,101,0
58,Spectrogram 1,1,2009-03-29T02:07:10-05:00,2009-03-29T02:07:12-05:00,88.2,140.5,RIWH,?,NOPP6_EST_20090329_020000_CH10,430,432,2,1
59,Spectrogram 1,1,2009-03-29T02:07:22-05:00,2009-03-29T02:07:23-05:00,85.4,176.3,RIWH,?,NOPP6_EST_20090329_020000_CH10,432,442,10,0
59,Spectrogram 1,1,2009-03-29T02:07:22-05:00,2009-03-29T02:07:23-05:00,85.4,176.3,RIWH,?,NOPP6_EST_20090329_020000_CH10,442,443,1,1
60,Spectrogram 1,1,2009-03-29T02:07:36-05:00,2009-03-29T02:07:38-05:00,74.4,170.8,RIWH,?,NOPP6_EST_20090329_020000_CH10,443,456,13,0
60,Spectrogram 1,1,2009-03-29T02:07:36-05:00,2009-03-29T02:07:38-05:00,74.4,170.8,RIWH,?,NOPP6_EST_20090329_020000_CH10,456,458,2,1
61,Spectrogram 1,1,2009-03-29T02:07:53-05:00,2009-03-29T02:07:56-05:00,96.4,220.4,RIWH,?,NOPP6_EST_20090329_020000_CH10,458,473,15,0
61,Spectrogram 1,1,2009-03-29T02:07:53-05:00,2009-03-29T02:07:56-05:00,96.4,220.4,RIWH,?,NOPP6_EST_20090329_020000_CH10,473,476,3,1
63,Spectrogram 1,1,2009-03-29T02:08:52-05:00,2009-03-29T02:08:53-05:00,88.2,223.1,RIWH,,NOPP6_EST_20090329_020000_CH10,476,532,56,0
63,Spectrogram 1,1,2009-03-29T02:08:52-05:00,2009-03-29T02:08:53-05:00,88.2,223.1,RIWH,,NOPP6_EST_20090329_020000_CH10,532,533,1,1
64,Spectrogram 1,1,2009-03-29T02:09:19-05:00,2009-03-29T02:09:21-05:00,90.9,176.3,RIWH,,NOPP6_EST_20090329_020000_CH10,533,559,26,0
64,Spectrogram 1,1,2009-03-29T02:09:19-05:00,2009-03-29T02:09:21-05:00,90.9,176.3,RIWH,,NOPP6_EST_20090329_020000_CH10,559,561,2,1
65,Spectrogram 1,1,2009-03-29T02:10:04-05:00,2009-03-29T02:10:06-05:00,74.4,143.3,RIWH,,NOPP6_EST_20090329_020000_CH10,561,604,43,0
65,Spectrogram 1,1,2009-03-29T02:10:04-05:00,2009-03-29T02:10:06-05:00,74.4,143.3,RIWH,,NOPP6_EST_20090329_020000_CH10,604,606,2,1
66,Spectrogram 1,1,2009-03-29T02:10:38-05:00,2009-03-29T02:10:39-05:00,85.4,190.1,RIWH,,NOPP6_EST_20090329_020000_CH10,606,638,32,0
66,Spectrogram 1,1,2009-03-29T02:10:38-05:00,2009-03-29T02:10:39-05:00,85.4,190.1,RIWH,,NOPP6_EST_20090329_020000_CH10,638,639,1,1
67,Spectrogram 1,1,2009-03-29T02:10:52-05:00,2009-03-29T02:10:53-05:00,77.1,151.5,RIWH,,NOPP6_EST_20090329_020000_CH10,639,652,13,0
67,Spectrogram 1,1,2009-03-29T02:10:52-05:00,2009-03-29T02:10:53-05:00,77.1,151.5,RIWH,,NOPP6_EST_20090329_020000_CH10,652,653,1,1
68,Spectrogram 1,1,2009-03-29T02:11:38-05:00,2009-03-29T02:11:40-05:00,74.4,181.8,RIWH,,NOPP6_EST_20090329_020000_CH10,653,698,45,0
68,Spectrogram 1,1,2009-03-29T02:11:38-05:00,2009-03-29T02:11:40-05:00,74.4,181.8,RIWH,,NOPP6_EST_20090329_020000_CH10,698,700,2,1
1730,Spectrogram 1,1,2009-03-29T02:11:44-05:00,2009-03-29T02:11:46-05:00,79.89,212.121,RIWH,,NOPP6_EST_20090329_020000_CH10,700,704,4,0
1730,Spectrogram 1,1,2009-03-29T02:11:44-05:00,2009-03-29T02:11:46-05:00,79.89,212.121,RIWH,,NOPP6_EST_20090329_020000_CH10,704,706,2,1
69,Spectrogram 1,1,2009-03-29T02:12:15-05:00,2009-03-29T02:12:17-05:00,85.4,170.8,RIWH,,NOPP6_EST_20090329_020000_CH10,706,735,29,0
69,Spectrogram 1,1,2009-03-29T02:12:15-05:00,2009-03-29T02:12:17-05:00,85.4,170.8,RIWH,,NOPP6_EST_20090329_020000_CH10,735,737,2,1
70,Spectrogram 1,1,2009-03-29T02:12:24-05:00,2009-03-29T02:12:26-05:00,82.6,203.9,RIWH,,NOPP6_EST_20090329_020000_CH10,737,744,7,0
70,Spectrogram 1,1,2009-03-29T02:12:24-05:00,2009-03-29T02:12:26-05:00,82.6,203.9,RIWH,,NOPP6_EST_20090329_020000_CH10,744,746,2,1
2514,Spectrogram 1,1,2009-03-29T02:12:32-05:00,2009-03-29T02:12:34-05:00,56.667,183.333,RIWH,,NOPP6_EST_20090329_020000_CH10,746,752,6,0
2514,Spectrogram 1,1,2009-03-29T02:12:32-05:00,2009-03-29T02:12:34-05:00,56.667,183.333,RIWH,,NOPP6_EST_20090329_020000_CH10,752,754,2,1
71,Spectrogram 1,1,2009-03-29T02:13:00-05:00,2009-03-29T02:13:01-05:00,77.1,212.1,RIWH,,NOPP6_EST_20090329_020000_CH10,754,780,26,0
71,Spectrogram 1,1,2009-03-29T02:13:00-05:00,2009-03-29T02:13:01-05:00,77.1,212.1,RIWH,,NOPP6_EST_20090329_020000_CH10,780,781,1,1
1746,Spectrogram 1,1,2009-03-29T02:13:22-05:00,2009-03-29T02:13:24-05:00,72.993,155.718,RIWH,,NOPP6_EST_20090329_020000_CH10,781,802,21,0
1746,Spectrogram 1,1,2009-03-29T02:13:22-05:00,2009-03-29T02:13:24-05:00,72.993,155.718,RIWH,,NOPP6_EST_20090329_020000_CH10,802,804,2,1
72,Spectrogram 1,1,2009-03-29T02:13:35-05:00,2009-03-29T02:13:37-05:00,82.6,190.1,RIWH,,NOPP6_EST_20090329_020000_CH10,804,815,11,0
72,Spectrogram 1,1,2009-03-29T02:13:35-05:00,2009-03-29T02:13:37-05:00,82.6,190.1,RIWH,,NOPP6_EST_20090329_020000_CH10,815,819,4,1
1747,Spectrogram 1,1,2009-03-29T02:13:48-05:00,2009-03-29T02:13:50-05:00,58.394,184.915,RIWH,?,NOPP6_EST_20090329_020000_CH10,819,828,9,0
1747,Spectrogram 1,1,2009-03-29T02:13:48-05:00,2009-03-29T02:13:50-05:00,58.394,184.915,RIWH,?,NOPP6_EST_20090329_020000_CH10,828,830,2,1
74,Spectrogram 1,1,2009-03-29T02:14:07-05:00,2009-03-29T02:14:09-05:00,66.1,187.3,RIWH,,NOPP6_EST_20090329_020000_CH10,830,847,17,0
74,Spectrogram 1,1,2009-03-29T02:14:07-05:00,2009-03-29T02:14:09-05:00,66.1,187.3,RIWH,,NOPP6_EST_20090329_020000_CH10,847,849,2,1
75,Spectrogram 1,1,2009-03-29T02:14:18-05:00,2009-03-29T02:14:20-05:00,79.9,259.0,RIWH,?,NOPP6_EST_20090329_020000_CH10,849,858,9,0
75,Spectrogram 1,1,2009-03-29T02:14:18-05:00,2009-03-29T02:14:20-05:00,79.9,259.0,RIWH,?,NOPP6_EST_20090329_020000_CH10,858,862,4,1
77,Spectrogram 1,1,2009-03-29T02:15:03-05:00,2009-03-29T02:15:05-05:00,77.1,253.4,RIWH,,NOPP6_EST_20090329_021500_CH10,3,5,2,1
78,Spectrogram 1,1,2009-03-29T02:15:26-05:00,2009-03-29T02:15:28-05:00,85.4,173.6,RIWH,,NOPP6_EST_20090329_021500_CH10,5,26,21,0
78,Spectrogram 1,1,2009-03-29T02:15:26-05:00,2009-03-29T02:15:28-05:00,85.4,173.6,RIWH,,NOPP6_EST_20090329_021500_CH10,26,28,2,1
79,Spectrogram 1,1,2009-03-29T02:15:31-05:00,2009-03-29T02:15:33-05:00,79.9,225.9,RIWH,,NOPP6_EST_20090329_021500_CH10,28,31,3,0
79,Spectrogram 1,1,2009-03-29T02:15:31-05:00,2009-03-29T02:15:33-05:00,79.9,225.9,RIWH,,NOPP6_EST_20090329_021500_CH10,31,33,2,1
80,Spectrogram 1,1,2009-03-29T02:15:35-05:00,2009-03-29T02:15:37-05:00,90.9,286.5,RIWH,,NOPP6_EST_20090329_021500_CH10,33,35,2,0
80,Spectrogram 1,1,2009-03-29T02:15:35-05:00,2009-03-29T02:15:37-05:00,90.9,286.5,RIWH,,NOPP6_EST_20090329_021500_CH10,35,37,2,1
81,Spectrogram 1,1,2009-03-29T02:16:19-05:00,2009-03-29T02:16:21-05:00,79.9,187.3,RIWH,,NOPP6_EST_20090329_021500_CH10,37,79,42,0
81,Spectrogram 1,1,2009-03-29T02:16:19-05:00,2009-03-29T02:16:21-05:00,79.9,187.3,RIWH,,NOPP6_EST_20090329_021500_CH10,79,81,2,1
82,Spectrogram 1,1,2009-03-29T02:16:35-05:00,2009-03-29T02:16:37-05:00,79.9,206.6,RIWH,,NOPP6_EST_20090329_021500_CH10,81,95,14,0
82,Spectrogram 1,1,2009-03-29T02:16:35-05:00,2009-03-29T02:16:37-05:00,79.9,206.6,RIWH,,NOPP6_EST_20090329_021500_CH10,95,97,2,1
83,Spectrogram 1,1,2009-03-29T02:17:25-05:00,2009-03-29T02:17:27-05:00,79.9,165.3,RIWH,,NOPP6_EST_20090329_021500_CH10,97,145,48,0
83,Spectrogram 1,1,2009-03-29T02:17:25-05:00,2009-03-29T02:17:27-05:00,79.9,165.3,RIWH,,NOPP6_EST_20090329_021500_CH10,145,147,2,1
1748,Spectrogram 1,1,2009-03-29T02:17:40-05:00,2009-03-29T02:17:42-05:00,99.757,255.474,RIWH,,NOPP6_EST_20090329_021500_CH10,147,160,13,0
1748,Spectrogram 1,1,2009-03-29T02:17:40-05:00,2009-03-29T02:17:42-05:00,99.757,255.474,RIWH,,NOPP6_EST_20090329_021500_CH10,160,162,2,1
84,Spectrogram 1,1,2009-03-29T02:18:38-05:00,2009-03-29T02:18:41-05:00,121.2,236.9,RIWH,,NOPP6_EST_20090329_021500_CH10,162,218,56,0
84,Spectrogram 1,1,2009-03-29T02:18:38-05:00,2009-03-29T02:18:41-05:00,121.2,236.9,RIWH,,NOPP6_EST_20090329_021500_CH10,218,221,3,1
85,Spectrogram 1,1,2009-03-29T02:18:45-05:00,2009-03-29T02:18:47-05:00,104.7,245.2,RIWH,,NOPP6_EST_20090329_021500_CH10,221,225,4,0
85,Spectrogram 1,1,2009-03-29T02:18:45-05:00,2009-03-29T02:18:47-05:00,104.7,245.2,RIWH,,NOPP6_EST_20090329_021500_CH10,225,227,2,1
86,Spectrogram 1,1,2009-03-29T02:19:00-05:00,2009-03-29T02:19:01-05:00,82.6,165.3,RIWH,,NOPP6_EST_20090329_021500_CH10,227,240,13,0
86,Spectrogram 1,1,2009-03-29T02:19:00-05:00,2009-03-29T02:19:01-05:00,82.6,165.3,RIWH,,NOPP6_EST_20090329_021500_CH10,240,241,1,1
87,Spectrogram 1,1,2009-03-29T02:19:07-05:00,2009-03-29T02:19:09-05:00,74.4,225.9,RIWH,,NOPP6_EST_20090329_021500_CH10,241,247,6,0
87,Spectrogram 1,1,2009-03-29T02:19:07-05:00,2009-03-29T02:19:09-05:00,74.4,225.9,RIWH,,NOPP6_EST_20090329_021500_CH10,247,249,2,1
88,Spectrogram 1,1,2009-03-29T02:19:33-05:00,2009-03-29T02:19:35-05:00,85.4,159.8,RIWH,,NOPP6_EST_20090329_021500_CH10,249,273,24,0
88,Spectrogram 1,1,2009-03-29T02:19:33-05:00,2009-03-29T02:19:35-05:00,85.4,159.8,RIWH,,NOPP6_EST_20090329_021500_CH10,273,275,2,1
89,Spectrogram 1,1,2009-03-29T02:19:52-05:00,2009-03-29T02:19:54-05:00,77.1,209.4,RIWH,,NOPP6_EST_20090329_021500_CH10,275,292,17,0
89,Spectrogram 1,1,2009-03-29T02:19:52-05:00,2009-03-29T02:19:54-05:00,77.1,209.4,RIWH,,NOPP6_EST_20090329_021500_CH10,292,294,2,1
90,Spectrogram 1,1,2009-03-29T02:20:16-05:00,2009-03-29T02:20:19-05:00,77.1,228.7,RIWH,,NOPP6_EST_20090329_021500_CH10,294,316,22,0
90,Spectrogram 1,1,2009-03-29T02:20:16-05:00,2009-03-29T02:20:19-05:00,77.1,228.7,RIWH,,NOPP6_EST_20090329_021500_CH10,316,319,3,1
91,Spectrogram 1,1,2009-03-29T02:20:23-05:00,2009-03-29T02:20:25-05:00,85.4,173.6,RIWH,,NOPP6_EST_20090329_021500_CH10,319,323,4,0
91,Spectrogram 1,1,2009-03-29T02:20:23-05:00,2009-03-29T02:20:25-05:00,85.4,173.6,RIWH,,NOPP6_EST_20090329_021500_CH10,323,325,2,1
92,Spectrogram 1,1,2009-03-29T02:21:06-05:00,2009-03-29T02:21:08-05:00,107.4,184.6,RIWH,?,NOPP6_EST_20090329_021500_CH10,325,366,41,0
92,Spectrogram 1,1,2009-03-29T02:21:06-05:00,2009-03-29T02:21:08-05:00,107.4,184.6,RIWH,?,NOPP6_EST_20090329_021500_CH10,366,368,2,1
93,Spectrogram 1,1,2009-03-29T02:21:12-05:00,2009-03-29T02:21:14-05:00,90.9,294.8,RIWH,,NOPP6_EST_20090329_021500_CH10,368,372,4,0
93,Spectrogram 1,1,2009-03-29T02:21:12-05:00,2009-03-29T02:21:14-05:00,90.9,294.8,RIWH,,NOPP6_EST_20090329_021500_CH10,372,374,2,1
94,Spectrogram 1,1,2009-03-29T02:22:15-05:00,2009-03-29T02:22:17-05:00,68.9,206.6,RIWH,,NOPP6_EST_20090329_021500_CH10,374,435,61,0
94,Spectrogram 1,1,2009-03-29T02:22:15-05:00,2009-03-29T02:22:17-05:00,68.9,206.6,RIWH,,NOPP6_EST_20090329_021500_CH10,435,437,2,1
95,Spectrogram 1,1,2009-03-29T02:22:23-05:00,2009-03-29T02:22:25-05:00,101.9,245.2,RIWH,,NOPP6_EST_20090329_021500_CH10,437,443,6,0
95,Spectrogram 1,1,2009-03-29T02:22:23-05:00,2009-03-29T02:22:25-05:00,101.9,245.2,RIWH,,NOPP6_EST_20090329_021500_CH10,443,445,2,1
96,Spectrogram 1,1,2009-03-29T02:22:38-05:00,2009-03-29T02:22:40-05:00,77.1,173.6,RIWH,,NOPP6_EST_20090329_021500_CH10,445,458,13,0
96,Spectrogram 1,1,2009-03-29T02:22:38-05:00,2009-03-29T02:22:40-05:00,77.1,173.6,RIWH,,NOPP6_EST_20090329_021500_CH10,458,460,2,1
97,Spectrogram 1,1,2009-03-29T02:23:10-05:00,2009-03-29T02:23:11-05:00,107.4,184.6,RIWH,,NOPP6_EST_20090329_021500_CH10,460,490,30,0
97,Spectrogram 1,1,2009-03-29T02:23:10-05:00,2009-03-29T02:23:11-05:00,107.4,184.6,RIWH,,NOPP6_EST_20090329_021500_CH10,490,491,1,1
2587,Spectrogram 1,1,2009-03-29T02:23:18-05:00,2009-03-29T02:23:19-05:00,83.333,240.0,RIWH,,NOPP6_EST_20090329_021500_CH10,491,498,7,0
2587,Spectrogram 1,1,2009-03-29T02:23:18-05:00,2009-03-29T02:23:19-05:00,83.333,240.0,RIWH,,NOPP6_EST_20090329_021500_CH10,498,499,1,1
98,Spectrogram 1,1,2009-03-29T02:23:28-05:00,2009-03-29T02:23:30-05:00,71.6,231.4,RIWH,,NOPP6_EST_20090329_021500_CH10,499,508,9,0
98,Spectrogram 1,1,2009-03-29T02:23:28-05:00,2009-03-29T02:23:30-05:00,71.6,231.4,RIWH,,NOPP6_EST_20090329_021500_CH10,508,510,2,1
99,Spectrogram 1,1,2009-03-29T02:24:38-05:00,2009-03-29T02:24:40-05:00,85.4,209.4,RIWH,,NOPP6_EST_20090329_021500_CH10,510,578,68,0
99,Spectrogram 1,1,2009-03-29T02:24:38-05:00,2009-03-29T02:24:40-05:00,85.4,209.4,RIWH,,NOPP6_EST_20090329_021500_CH10,578,580,2,1
100,Spectrogram 1,1,2009-03-29T02:24:41-05:00,2009-03-29T02:24:42-05:00,82.6,217.6,RIWH,,NOPP6_EST_20090329_021500_CH10,580,581,1,0
100,Spectrogram 1,1,2009-03-29T02:24:41-05:00,2009-03-29T02:24:42-05:00,82.6,217.6,RIWH,,NOPP6_EST_20090329_021500_CH10,581,582,1,1
101,Spectrogram 1,1,2009-03-29T02:25:30-05:00,2009-03-29T02:25:32-05:00,68.9,179.1,RIWH,,NOPP6_EST_20090329_021500_CH10,582,630,48,0
101,Spectrogram 1,1,2009-03-29T02:25:30-05:00,2009-03-29T02:25:32-05:00,68.9,179.1,RIWH,,NOPP6_EST_20090329_021500_CH10,630,632,2,1
102,Spectrogram 1,1,2009-03-29T02:25:56-05:00,2009-03-29T02:25:58-05:00,68.9,168.0,RIWH,?,NOPP6_EST_20090329_021500_CH10,632,656,24,0
102,Spectrogram 1,1,2009-03-29T02:25:56-05:00,2009-03-29T02:25:58-05:00,68.9,168.0,RIWH,?,NOPP6_EST_20090329_021500_CH10,656,658,2,1
103,Spectrogram 1,1,2009-03-29T02:26:47-05:00,2009-03-29T02:26:49-05:00,110.2,231.4,RIWH,,NOPP6_EST_20090329_021500_CH10,658,707,49,0
103,Spectrogram 1,1,2009-03-29T02:26:47-05:00,2009-03-29T02:26:49-05:00,110.2,231.4,RIWH,,NOPP6_EST_20090329_021500_CH10,707,709,2,1
104,Spectrogram 1,1,2009-03-29T02:27:24-05:00,2009-03-29T02:27:26-05:00,66.1,165.3,RIWH,,NOPP6_EST_20090329_021500_CH10,709,744,35,0
104,Spectrogram 1,1,2009-03-29T02:27:24-05:00,2009-03-29T02:27:26-05:00,66.1,165.3,RIWH,,NOPP6_EST_20090329_021500_CH10,744,746,2,1
105,Spectrogram 1,1,2009-03-29T02:27:30-05:00,2009-03-29T02:27:31-05:00,143.3,234.2,RIWH,,NOPP6_EST_20090329_021500_CH10,746,750,4,0
105,Spectrogram 1,1,2009-03-29T02:27:30-05:00,2009-03-29T02:27:31-05:00,143.3,234.2,RIWH,,NOPP6_EST_20090329_021500_CH10,750,751,1,1
106,Spectrogram 1,1,2009-03-29T02:27:35-05:00,2009-03-29T02:27:37-05:00,88.2,206.6,RIWH,,NOPP6_EST_20090329_021500_CH10,751,755,4,0
106,Spectrogram 1,1,2009-03-29T02:27:35-05:00,2009-03-29T02:27:37-05:00,88.2,206.6,RIWH,,NOPP6_EST_20090329_021500_CH10,755,757,2,1
107,Spectrogram 1,1,2009-03-29T02:27:46-05:00,2009-03-29T02:27:48-05:00,63.4,220.4,RIWH,,NOPP6_EST_20090329_021500_CH10,757,766,9,0
107,Spectrogram 1,1,2009-03-29T02:27:46-05:00,2009-03-29T02:27:48-05:00,63.4,220.4,RIWH,,NOPP6_EST_20090329_021500_CH10,766,768,2,1
108,Spectrogram 1,1,2009-03-29T02:27:53-05:00,2009-03-29T02:27:55-05:00,74.4,231.4,RIWH,,NOPP6_EST_20090329_021500_CH10,768,773,5,0
108,Spectrogram 1,1,2009-03-29T02:27:53-05:00,2009-03-29T02:27:55-05:00,74.4,231.4,RIWH,,NOPP6_EST_20090329_021500_CH10,773,775,2,1
109,Spectrogram 1,1,2009-03-29T02:28:06-05:00,2009-03-29T02:28:09-05:00,57.9,275.5,RIWH,,NOPP6_EST_20090329_021500_CH10,775,786,11,0
109,Spectrogram 1,1,2009-03-29T02:28:06-05:00,2009-03-29T02:28:09-05:00,57.9,275.5,RIWH,,NOPP6_EST_20090329_021500_CH10,786,789,3,1
110,Spectrogram 1,1,2009-03-29T02:28:17-05:00,2009-03-29T02:28:19-05:00,71.6,250.7,RIWH,,NOPP6_EST_20090329_021500_CH10,789,797,8,0
110,Spectrogram 1,1,2009-03-29T02:28:17-05:00,2009-03-29T02:28:19-05:00,71.6,250.7,RIWH,,NOPP6_EST_20090329_021500_CH10,797,799,2,1
1749,Spectrogram 1,1,2009-03-29T02:29:26-05:00,2009-03-29T02:29:28-05:00,97.324,214.112,RIWH,?,NOPP6_EST_20090329_021500_CH10,799,866,67,0
1749,Spectrogram 1,1,2009-03-29T02:29:26-05:00,2009-03-29T02:29:28-05:00,97.324,214.112,RIWH,?,NOPP6_EST_20090329_021500_CH10,866,868,2,1
111,Spectrogram 1,1,2009-03-29T02:29:50-05:00,2009-03-29T02:29:52-05:00,63.4,272.7,RIWH,,NOPP6_EST_20090329_021500_CH10,868,890,22,0
111,Spectrogram 1,1,2009-03-29T02:29:50-05:00,2009-03-29T02:29:52-05:00,63.4,272.7,RIWH,,NOPP6_EST_20090329_021500_CH10,890,892,2,1
1750,Spectrogram 1,1,2009-03-29T02:30:17-05:00,2009-03-29T02:30:19-05:00,60.827,223.844,RIWH,?,NOPP6_EST_20090329_023000_CH10,17,19,2,1
112,Spectrogram 1,1,2009-03-29T02:30:48-05:00,2009-03-29T02:30:51-05:00,79.9,294.8,RIWH,,NOPP6_EST_20090329_023000_CH10,19,48,29,0
112,Spectrogram 1,1,2009-03-29T02:30:48-05:00,2009-03-29T02:30:51-05:00,79.9,294.8,RIWH,,NOPP6_EST_20090329_023000_CH10,48,51,3,1
113,Spectrogram 1,1,2009-03-29T02:31:37-05:00,2009-03-29T02:31:39-05:00,63.4,292.0,RIWH,,NOPP6_EST_20090329_023000_CH10,51,97,46,0
113,Spectrogram 1,1,2009-03-29T02:31:37-05:00,2009-03-29T02:31:39-05:00,63.4,292.0,RIWH,,NOPP6_EST_20090329_023000_CH10,97,99,2,1
114,Spectrogram 1,1,2009-03-29T02:31:58-05:00,2009-03-29T02:32:00-05:00,85.4,212.1,RIWH,,NOPP6_EST_20090329_023000_CH10,99,118,19,0
114,Spectrogram 1,1,2009-03-29T02:31:58-05:00,2009-03-29T02:32:00-05:00,85.4,212.1,RIWH,,NOPP6_EST_20090329_023000_CH10,118,120,2,1
115,Spectrogram 1,1,2009-03-29T02:32:08-05:00,2009-03-29T02:32:10-05:00,77.1,192.8,RIWH,,NOPP6_EST_20090329_023000_CH10,120,128,8,0
115,Spectrogram 1,1,2009-03-29T02:32:08-05:00,2009-03-29T02:32:10-05:00,77.1,192.8,RIWH,,NOPP6_EST_20090329_023000_CH10,128,130,2,1
116,Spectrogram 1,1,2009-03-29T02:32:37-05:00,2009-03-29T02:32:38-05:00,104.7,250.7,RIWH,,NOPP6_EST_20090329_023000_CH10,130,157,27,0
116,Spectrogram 1,1,2009-03-29T02:32:37-05:00,2009-03-29T02:32:38-05:00,104.7,250.7,RIWH,,NOPP6_EST_20090329_023000_CH10,157,158,1,1
117,Spectrogram 1,1,2009-03-29T02:32:39-05:00,2009-03-29T02:32:42-05:00,68.9,275.5,RIWH,,NOPP6_EST_20090329_023000_CH10,158,159,1,0
117,Spectrogram 1,1,2009-03-29T02:32:39-05:00,2009-03-29T02:32:42-05:00,68.9,275.5,RIWH,,NOPP6_EST_20090329_023000_CH10,159,162,3,1
118,Spectrogram 1,1,2009-03-29T02:33:57-05:00,2009-03-29T02:34:00-05:00,77.1,154.3,RIWH,,NOPP6_EST_20090329_023000_CH10,162,237,75,0
118,Spectrogram 1,1,2009-03-29T02:33:57-05:00,2009-03-29T02:34:00-05:00,77.1,154.3,RIWH,,NOPP6_EST_20090329_023000_CH10,237,240,3,1
1751,Spectrogram 1,1,2009-03-29T02:35:11-05:00,2009-03-29T02:35:13-05:00,65.693,165.45,RIWH,?,NOPP6_EST_20090329_023000_CH10,240,311,71,0
1751,Spectrogram 1,1,2009-03-29T02:35:11-05:00,2009-03-29T02:35:13-05:00,65.693,165.45,RIWH,?,NOPP6_EST_20090329_023000_CH10,311,313,2,1
1752,Spectrogram 1,1,2009-03-29T02:37:43-05:00,2009-03-29T02:37:44-05:00,65.693,257.908,RIWH,?,NOPP6_EST_20090329_023000_CH10,313,463,150,0
1752,Spectrogram 1,1,2009-03-29T02:37:43-05:00,2009-03-29T02:37:44-05:00,65.693,257.908,RIWH,?,NOPP6_EST_20090329_023000_CH10,463,464,1,1
2688,Spectrogram 1,1,2009-03-29T02:38:09-05:00,2009-03-29T02:38:10-05:00,53.333,266.667,RIWH,,NOPP6_EST_20090329_023000_CH10,464,489,25,0
2688,Spectrogram 1,1,2009-03-29T02:38:09-05:00,2009-03-29T02:38:10-05:00,53.333,266.667,RIWH,,NOPP6_EST_20090329_023000_CH10,489,490,1,1
119,Spectrogram 1,1,2009-03-29T02:39:37-05:00,2009-03-29T02:39:40-05:00,110.2,184.6,RIWH,,NOPP6_EST_20090329_023000_CH10,490,577,87,0
119,Spectrogram 1,1,2009-03-29T02:39:37-05:00,2009-03-29T02:39:40-05:00,110.2,184.6,RIWH,,NOPP6_EST_20090329_023000_CH10,577,580,3,1
120,Spectrogram 1,1,2009-03-29T02:41:35-05:00,2009-03-29T02:41:38-05:00,63.4,173.6,RIWH,,NOPP6_EST_20090329_023000_CH10,580,695,115,0
120,Spectrogram 1,1,2009-03-29T02:41:35-05:00,2009-03-29T02:41:38-05:00,63.4,173.6,RIWH,,NOPP6_EST_20090329_023000_CH10,695,698,3,1
121,Spectrogram 1,1,2009-03-29T02:41:46-05:00,2009-03-29T02:41:48-05:00,66.1,165.3,RIWH,,NOPP6_EST_20090329_023000_CH10,698,706,8,0
121,Spectrogram 1,1,2009-03-29T02:41:46-05:00,2009-03-29T02:41:48-05:00,66.1,165.3,RIWH,,NOPP6_EST_20090329_023000_CH10,706,708,2,1
122,Spectrogram 1,1,2009-03-29T02:41:58-05:00,2009-03-29T02:42:00-05:00,96.4,179.1,RIWH,?,NOPP6_EST_20090329_023000_CH10,708,718,10,0
122,Spectrogram 1,1,2009-03-29T02:41:58-05:00,2009-03-29T02:42:00-05:00,96.4,179.1,RIWH,?,NOPP6_EST_20090329_023000_CH10,718,720,2,1
124,Spectrogram 1,1,2009-03-29T02:42:01-05:00,2009-03-29T02:42:03-05:00,93.7,165.3,RIWH,?,NOPP6_EST_20090329_023000_CH10,720,721,1,0
124,Spectrogram 1,1,2009-03-29T02:42:01-05:00,2009-03-29T02:42:03-05:00,93.7,165.3,RIWH,?,NOPP6_EST_20090329_023000_CH10,721,723,2,1
125,Spectrogram 1,1,2009-03-29T02:42:22-05:00,2009-03-29T02:42:25-05:00,99.2,146.0,RIWH,?,NOPP6_EST_20090329_023000_CH10,723,742,19,0
125,Spectrogram 1,1,2009-03-29T02:42:22-05:00,2009-03-29T02:42:25-05:00,99.2,146.0,RIWH,?,NOPP6_EST_20090329_023000_CH10,742,745,3,1
126,Spectrogram 1,1,2009-03-29T02:42:26-05:00,2009-03-29T02:42:28-05:00,96.4,165.3,RIWH,?,NOPP6_EST_20090329_023000_CH10,745,746,1,0
126,Spectrogram 1,1,2009-03-29T02:42:26-05:00,2009-03-29T02:42:28-05:00,96.4,165.3,RIWH,?,NOPP6_EST_20090329_023000_CH10,746,748,2,1
123,Spectrogram 1,1,2009-03-29T02:42:33-05:00,2009-03-29T02:42:35-05:00,52.3,187.3,RIWH,,NOPP6_EST_20090329_023000_CH10,748,753,5,0
123,Spectrogram 1,1,2009-03-29T02:42:33-05:00,2009-03-29T02:42:35-05:00,52.3,187.3,RIWH,,NOPP6_EST_20090329_023000_CH10,753,755,2,1
127,Spectrogram 1,1,2009-03-29T02:43:21-05:00,2009-03-29T02:43:23-05:00,82.6,195.6,RIWH,,NOPP6_EST_20090329_023000_CH10,755,801,46,0
